path_id,min_slice
0,192
1,-1
2,116
3,92
4,-1
5,130
6,76
7,-1
8,-1
9,138
10,0
11,-1
12,-1
13,18
14,12
15,-1
16,160
17,-1
18,172
19,-1
20,-1
21,-1
22,-1
23,108
24,100
25,-1
26,-1
27,110
28,-1
29,-1
30,296
31,-1
32,-1
33,-1
34,44
35,-1
36,-1
37,-1
38,180
39,32
40,268
41,146
42,50
43,306
44,58
45,-1
46,48
47,-1
48,72
49,-1
50,206
51,-1
52,198
54,246
55,20
56,64
58,256
59,4
60,274
61,26
62,-1
63,-1
64,146
65,-1
66,-1
67,86
68,-1
69,134
70,86
71,-1
72,0
73,-1
74,36
75,-1
76,-1
77,-1
78,142
79,162
81,-1
83,-1
84,-1
85,178
86,84
87,94
88,-1
89,116
90,-1
91,16
92,-1
93,206
100,206
101,22
102,16
103,214
104,252
105,100
106,52
108,120
109,-1
110,226
111,252
112,38
113,198
114,100
115,-1
116,32
117,110
118,48
119,296
120,308
121,-1
122,-1
123,258
124,-1
125,-1
126,68
127,-1
128,82
130,-1
131,-1
132,18
133,246
134,30
135,0
136,84
137,146
138,148
139,12
140,10
141,32
142,4
143,226
144,134
145,72
146,214
147,162
148,56
149,-1
150,0
151,-1
152,72
153,40
154,-1
155,272
156,-1
157,62
158,298
159,8
160,8
161,214
162,-1
163,266
164,28
165,56
166,44
167,16
168,-1
169,224
170,236
171,50
172,-1
173,28
174,-1
175,-1
176,-1
177,-1
178,-1
179,86
180,-1
181,130
182,-1
183,212
184,-1
185,-1
186,-1
187,178
188,-1
190,-1
191,94
192,186
194,110
195,52
196,-1
198,122
200,-1
202,200
204,-1
206,-1
208,48
214,186
226,4
233,36
237,220
239,90
241,-1
245,100
249,16
253,0
255,22
256,-1
258,44
260,-1
262,76
264,-1
266,12
268,-1
270,-1
271,118
272,238
273,28
274,272
275,262
276,-1
277,80
278,204
281,-1
283,130
284,288
288,-1
290,108
292,-1
294,-1
296,22
298,304
300,-1
302,64
307,172
308,4
311,4
312,8
314,162
315,188
317,240
318,174
319,50
320,308
336,184
340,-1
358,-1
360,134
370,238
372,-1
373,212
385,168
387,-1
391,68
393,232
397,-1
399,-1
401,-1
402,-1
403,-1
404,-1
405,-1
407,86
409,-1
411,146
413,-1
415,134
419,80
425,44
427,72
429,162
431,4
432,8
433,52
435,-1
437,8
439,12
441,60
443,104
445,-1
447,-1
449,20
451,24
455,28
457,254
461,-1
463,38
465,-1
467,-1
469,0
471,-1
473,-1
475,226
477,240
479,-1
481,28
483,194
485,10
487,4
489,126
493,142
495,12
503,86
505,268
534,-1
536,36
538,120
541,296
545,-1
549,306
553,-1
556,-1
557,-1
558,20
560,156
562,64
564,8
566,-1
568,278
570,106
600,76
604,-1
625,0
629,56
632,146
640,-1
644,86
672,78
676,280
681,28
685,68
692,168
696,-1
704,146
708,-1
712,180
716,254
728,194
732,36
736,4
740,116
748,-1
756,180
760,34
764,-1
769,-1
773,-1
777,-1
781,18
797,192
801,-1
805,68
809,130
813,-1
825,4
826,168
848,286
849,100
852,238
856,-1
857,42
860,-1
861,-1
865,-1
873,284
908,0
912,226
916,94
920,-1
924,286
944,-1
948,-1
