path_id,min_slice
477,0
1073,4
112,0
1032,0
978,0
924,0
996,0
123,0
132,0
789,0
947,0
945,0
318,0
910,4
142,4
898,8
890,0
146,8
5,0
869,12
150,12
858,0
850,0
10,0
11,4
976,4
162,16
308,4
191,0
933,4
336,0
801,0
768,0
881,0
78,0
766,0
889,4
352,0
837,0
253,8
255,12
19,4
20,0
287,4
604,0
321,20
323,24
759,8
708,12
343,4
365,8
371,0
375,4
388,0
400,0
727,16
720,4
928,16
422,0
593,0
494,0
518,0
530,0
542,0
709,0
29,8
555,20
562,4
570,8
42,0
579,8
584,24
30,0
706,20
37,12
610,0
628,4
654,4
670,0
697,24
114,4
992,4
1072,4
1040,0
1022,4
1018,4
699,30
666,4
511,16
852,0
110,10
586,28
1000,10
128,28
1052,0
918,34
914,40
895,12
41,16
266,0
878,0
6,4
264,6
274,4
272,10
840,0
292,8
300,0
578,46
288,14
769,6
178,8
711,10
577,18
306,8
470,0
968,8
849,8
424,4
198,0
200,6
786,0
772,4
322,14
334,4
80,14
231,20
50,4
370,26
735,36
743,52
368,34
261,22
692,22
269,28
716,42
279,14
553,58
317,40
58,20
329,46
1062,10
22,4
457,34
303,32
715,16
674,0
994,16
487,40
32,4
940,64
339,12
650,0
623,4
620,8
606,16
599,12
590,4
587,24
39,28
970,14
463,48
449,8
756,0
761,48
122,16
315,52
491,56
676,16
763,56
596,12
291,8
652,8
344,10
757,64
409,20
485,64
582,72
950,0
580,80
52,10
258,12
384,0
248,0
256,20
886,16
882,24
864,4
433,20
7,72
718,8
229,40
286,20
952,8
846,4
227,48
284,28
415,28
81,36
13,80
294,0
495,72
941,32
95,36
566,20
93,44
565,20
320,56
204,12
179,44
49,24
787,22
625,12
573,28
795,30
88,26
809,10
781,40
857,24
62,36
816,6
496,16
516,4
532,4
546,0
549,20
92,32
813,30
213,50
214,0
94,42
328,64
217,60
82,46
473,74
829,40
97,52
574,28
169,0
960,6
420,10
17,88
873,24
152,60
885,36
862,12
621,20
733,98
390,4
874,88
101,62
880,32
360,24
856,16
865,98
897,40
899,50
903,60
909,70
845,72
944,108
399,28
64,56
1028,28
24,10
126,70
105,82
920,118
124,80
361,38
265,80
391,38
385,92
600,48
313,90
443,102
762,4
327,100
117,112
116,52
115,122
67,52
429,132
111,142
612,34
616,44
627,30
686,6
695,108
1066,26
113,152
821,10
378,0
407,84
85,62
1113,80
1048,6
929,92
298,8
1006,4
210,10
990,34
972,70
966,82
954,16
937,104
219,94
923,116
921,128
915,140
913,152
174,66
3,118
888,42
870,128
173,74
831,50
822,26
803,40
1105,0
900,140
222,0
545,62
729,130
107,162
280,0
723,142
722,16
721,154
702,46
364,58
497,90
701,8
848,12
35,86
503,102
615,52
238,0
77,98
833,74
595,38
314,96
130,110
40,12
366,122
564,50
246,8
534,0
522,14
437,174
585,164
629,64
685,48
605,62
456,108
459,114
386,14
373,126
54,78
345,60
1046,0
1008,16
73,110
696,0
271,138
337,72
160,134
275,150
1012,28
278,12
672,34
285,54
592,58
309,146
877,16
680,186
451,162
335,84
916,152
66,90
263,176
75,122
164,0
427,200
144,160
359,98
932,166
402,4
613,76
252,38
569,72
166,14
247,52
428,20
1036,112
46,18
568,74
575,86
598,100
603,88
358,70
236,12
235,66
694,12
106,62
1020,24
356,84
224,12
731,166
1080,126
221,106
904,180
15,180
791,120
12,0
844,24
342,18
395,114
866,22
393,128
911,176
917,190
919,204
922,194
931,218
935,232
340,32
982,28
1002,0
209,134
1014,40
1042,12
501,190
861,208
332,120
91,214
773,12
382,8
90,76
319,174
69,136
1058,18
1034,26
8,10
958,86
0,26
752,0
70,104
270,30
936,222
1044,16
660,38
907,246
901,262
139,10
435,228
868,36
121,244
394,0
396,16
405,134
202,20
475,204
617,90
561,142
1078,140
1110,220
208,36
724,20
84,120
211,148
793,164
83,152
465,236
581,278
98,92
338,46
16,14
767,194
896,238
96,108
171,168
259,252
589,102
520,26
45,124
544,4
25,184
758,36
754,16
26,20
469,150
27,200
354,4
233,166
726,52
44,32
984,182
558,118
560,134
251,80
717,38
908,254
572,150
38,24
362,98
732,68
594,158
36,40
611,106
619,122
646,16
1004,54
243,96
705,84
825,22
245,112
703,102
698,26
34,56
31,216
618,54
241,130
608,72
499,156
312,198
380,22
