path_id,min_slice
18,0
34,4
36,8
38,12
44,16
47,20
79,0
85,0
106,0
121,4
100,8
101,0
113,0
151,12
165,0
166,4
194,0
197,4
207,4
209,4
211,8
226,8
230,4
255,12
263,16
285,20
302,12
310,24
434,8
447,16
4,0
17,24
26,30
29,36
32,42
33,48
55,0
81,8
94,16
162,22
262,8
348,14
373,28
405,18
409,32
451,6
19,54
23,62
43,20
59,70
61,22
62,78
64,86
66,30
77,22
93,30
103,26
115,28
117,36
128,36
141,38
145,42
153,48
155,32
156,44
161,12
178,42
188,38
198,50
215,54
234,60
241,66
266,50
296,44
312,72
320,50
324,56
335,78
371,38
401,50
453,62
464,56
7,16
25,94
35,104
40,114
51,38
97,56
154,66
173,76
326,48
366,54
381,72
391,66
407,84
418,90
435,96
92,72
107,86
122,80
170,102
185,88
186,84
210,12
242,110
260,96
287,92
317,118
318,104
322,126
338,60
340,134
350,68
383,76
385,112
2,56
21,124
28,136
39,148
50,160
68,76
84,60
99,94
114,4
134,106
138,118
150,130
157,142
52,142
58,152
119,162
140,20
176,142
177,30
182,172
191,182
193,40
206,8
228,192
236,36
246,152
251,202
261,84
294,102
314,112
323,20
376,120
380,92
445,100
473,108
1,68
8,172
124,16
146,154
3,94
5,110
6,126
11,186
15,202
49,116
65,130
67,218
76,142
91,168
96,108
98,154
109,212
110,166
129,178
131,190
133,124
137,224
168,184
189,196
192,236
205,50
218,18
219,202
222,50
235,110
316,208
349,214
368,136
441,226
227,122
307,148
341,100
431,158
0,142
9,234
14,252
27,270
30,288
37,-1
45,168
56,-1
57,186
73,-1
88,220
125,238
130,256
487,132
46,248
54,238
89,274
104,138
126,288
132,152
135,302
171,262
203,276
229,148
264,214
20,-1
22,-1
24,-1
53,-1
90,162
102,-1
105,-1
111,-1
116,30
313,110
319,204
331,122
337,216
394,290
439,302
71,252
139,268
187,182
200,284
201,-1
259,-1
270,290
288,300
298,-1
491,306
12,60
13,-1
63,228
72,250
167,-1
280,272
293,198
356,-1
378,-1
403,286
433,300
461,-1
463,-1
499,-1
10,166
16,-1
31,-1
42,-1
60,-1
70,-1
75,-1
87,212
112,-1
123,212
142,-1
143,-1
183,-1
199,62
272,-1
276,-1
306,-1
308,-1
330,-1
332,-1
334,-1
393,284
459,236
41,-1
147,-1
160,-1
184,166
217,186
220,-1
297,-1
300,-1
370,-1
406,-1
503,-1
471,-1
481,-1
48,-1
80,-1
86,-1
95,-1
158,-1
163,-1
172,230
174,-1
195,-1
216,-1
256,-1
268,-1
279,-1
342,-1
344,-1
427,-1
245,248
254,252
275,270
305,266
360,-1
382,-1
395,-1
415,-1
501,-1
83,-1
120,-1
148,-1
149,-1
164,-1
175,-1
180,-1
204,-1
208,-1
221,-1
244,-1
274,-1
284,-1
367,-1
389,-1
411,-1
455,-1
345,-1
465,-1
483,-1
489,-1
358,-1
412,-1
429,-1
469,-1
475,-1
443,230
485,-1
457,-1
493,-1
