path_id,min_slice
260,0
133,0
506,0
486,4
134,0
264,0
160,0
465,4
244,4
242,4
228,4
66,0
62,8
178,0
51,0
328,4
50,12
212,4
44,8
188,12
485,4
22,8
19,8
409,12
429,18
508,8
130,24
214,30
198,4
60,8
122,16
35,0
90,10
382,16
481,8
34,36
425,42
33,48
78,16
266,22
150,22
457,28
284,22
342,54
389,62
4,30
148,8
268,16
252,14
84,22
27,14
0,24
88,32
132,30
190,70
124,40
126,28
322,38
202,78
314,46
403,86
182,34
42,36
441,94
332,48
413,104
94,114
82,124
2,44
318,38
136,58
258,54
256,68
144,54
146,42
5,134
427,14
72,64
471,24
172,78
68,48
63,22
32,58
306,74
443,34
216,84
435,44
52,88
59,6
55,32
445,54
206,52
218,64
67,42
439,76
116,68
114,64
23,16
104,80
494,14
193,66
431,88
36,94
91,54
184,98
30,76
312,144
142,156
294,92
170,100
230,112
437,168
71,28
39,66
461,124
45,180
356,110
405,194
43,80
186,88
98,138
185,78
12,104
208,124
180,106
270,102
451,92
140,118
324,138
79,94
40,152
378,208
169,106
152,132
156,120
166,224
38,152
48,136
64,168
316,184
108,152
6,168
58,240
57,256
118,272
120,168
10,116
518,26
69,288
13,306
100,200
16,218
210,132
18,150
459,122
278,184
262,324
8,236
181,140
138,168
21,342
24,184
112,256
411,160
137,180
106,362
272,148
292,188
168,204
28,276
80,168
192,224
102,208
11,110
232,296
300,316
56,188
14,202
463,200
308,336
298,244
176,208
498,44
479,222
288,266
174,228
290,358
75,130
86,222
158,244
469,244
194,266
26,288
204,288
20,230
330,310
419,266
96,332
240,356
3,152
254,310
488,66
47,42
302,252
54,250
128,276
74,334
164,300
162,274
110,358
433,-1
433,-1
433,-1
433,-1
46,-1
70,-1
76,-1
276,-1
274,-1
154,-1
296,-1
304,-1
196,-1
338,-1
220,-1
280,-1
