path_id,min_slice
68,0
82,0
86,0
154,4
162,0
180,0
238,8
364,4
416,12
470,16
1026,0
550,0
596,0
640,4
696,8
940,0
992,4
498,12
42,4
90,10
334,20
384,4
394,10
402,16
426,22
0,26
22,34
532,16
32,4
572,22
72,4
74,8
98,16
102,16
122,24
138,24
144,12
656,28
192,20
194,32
202,42
206,40
266,28
288,28
290,36
308,32
316,48
332,40
920,4
474,34
482,40
69,56
75,48
123,52
127,60
38,64
46,50
50,74
56,12
66,60
80,22
92,32
134,84
214,60
226,70
740,0
782,6
272,70
276,36
302,44
304,94
310,80
956,12
980,18
1030,8
522,46
684,0
764,8
900,46
506,54
48,54
58,90
94,102
126,80
146,104
150,92
158,116
166,114
178,126
190,138
258,104
262,150
268,128
284,116
358,162
370,174
988,0
35,42
592,62
107,56
650,24
680,72
848,54
448,82
490,92
12,66
51,128
91,140
96,80
168,94
170,146
204,108
210,134
250,186
300,64
320,148
322,200
324,78
336,92
360,106
372,120
376,160
382,214
14,174
18,162
34,228
44,64
60,122
104,80
142,244
672,16
716,28
728,102
346,260
937,10
457,134
602,114
485,138
676,46
2,138
26,190
70,276
108,156
110,208
118,294
156,174
186,178
198,196
264,142
278,192
292,226
348,160
23,126
560,130
582,144
93,244
622,158
165,252
732,60
904,14
1000,16
1004,60
10,-1
24,210
30,214
120,230
660,74
286,-1
312,178
314,250
410,198
948,32
964,44
514,172
8,96
36,270
62,260
106,-1
174,260
182,282
296,282
57,304
81,-1
141,-1
976,56
20,146
54,-1
78,-1
84,292
612,188
114,-1
130,-1
132,-1
648,60
274,-1
298,-1
328,-1
340,-1
418,218
996,6
1012,74
1020,18
71,118
644,86
908,242
401,170
466,206
19,-1
33,-1
45,-1
87,-1
105,-1
311,226
479,232
1002,30
1014,44
540,238
574,126
700,148
944,262
710,70
860,88
984,106
584,178
604,202
801,28
932,78
936,284
1016,92
509,308
43,-1
129,-1
119,238
177,-1
856,248
1028,58
708,268
21,-1
39,-1
59,260
95,290
153,-1
433,298
461,-1
11,306
666,124
688,148
201,-1
249,-1
896,172
445,-1
960,196
469,-1
1008,76
99,-1
103,-1
111,-1
55,-1
79,-1
131,-1
203,-1
275,-1
813,102
477,-1
15,-1
31,-1
67,-1
27,-1
63,-1
115,-1
117,-1
395,142
411,156
419,178
1,-1
225,-1
385,192
47,-1
239,-1
83,-1
785,268
425,-1
557,-1
167,-1
409,-1
483,-1
491,-1
495,-1
789,-1
805,-1
403,-1
809,-1
511,-1
493,-1
501,-1
829,-1
499,-1
545,-1
