path_id,min_slice
50,0
51,22
52,40
53,44
54,56
55,78
137,0
138,10
139,34
140,42
141,48
142,62
163,0
164,4
165,18
166,38
167,60
168,64
461,0
465,20
455,38
454,54
456,68
458,74
462,90
464,96
466,112
260,0
258,20
262,28
256,32
251,44
252,50
253,72
254,86
255,96
257,112
259,122
261,142
143,0
144,12
145,22
146,30
147,38
148,46
47,50
48,56
49,68
190,0
191,10
192,24
193,30
194,38
195,42
356,0
354,12
358,18
352,22
351,26
353,44
355,48
357,62
359,74
541,0
539,4
550,18
552,22
149,0
150,4
151,16
152,28
153,50
154,66
155,90
156,104
460,0
111,0
112,8
113,32
114,36
115,46
116,60
117,82
118,106
119,112
120,126
121,144
122,162
123,184
124,192
125,204
126,220
127,238
128,242
129,260
130,264
312,274
308,290
302,312
306,-1
310,-1
304,-1
301,-1
303,-1
305,-1
307,-1
415,56
413,76
411,84
419,90
412,98
414,116
416,132
417,142
418,166
407,178
405,202
409,224
403,230
553,0
404,240
406,244
408,254
410,276
284,0
292,12
290,36
288,40
298,52
296,62
286,66
546,40
131,82
132,88
133,106
134,110
135,116
136,122
431,0
425,24
429,30
439,54
433,78
427,100
447,122
441,144
435,158
451,176
449,198
453,222
549,40
545,56
9,108
11,128
12,146
13,156
14,170
15,192
16,196
17,208
19,226
21,232
22,240
23,254
24,270
26,286
27,-1
28,-1
29,308
30,-1
31,-1
33,-1
34,-1
35,-1
36,-1
38,316
39,-1
40,-1
41,-1
42,-1
43,-1
44,-1
45,-1
557,16
234,86
241,90
501,242
505,252
477,12
314,-1
474,18
159,276
160,282
625,26
627,30
162,82
222,298
223,-1
225,-1
67,-1
68,308
70,-1
71,-1
73,-1
74,-1
79,-1
82,-1
83,-1
264,-1
158,-1
328,106
338,122
342,138
336,146
481,276
479,300
473,-1
475,-1
483,-1
487,66
495,78
493,88
488,110
492,126
494,136
332,284
330,300
226,168
469,-1
198,-1
200,-1
204,-1
206,-1
210,-1
211,-1
217,-1
102,-1
266,36
569,156
573,172
577,184
572,200
576,204
578,208
8,178
320,224
503,-1
497,-1
270,-1
272,-1
197,-1
202,-1
205,-1
216,-1
282,-1
280,-1
273,-1
275,-1
277,-1
279,-1
283,-1
463,-1
457,-1
459,-1
467,-1
489,56
268,-1
274,-1
271,-1
281,-1
490,248
385,-1
72,-1
75,-1
77,-1
78,-1
80,-1
382,314
380,-1
491,-1
199,258
203,-1
340,-1
334,-1
213,-1
215,-1
221,-1
568,-1
574,-1
445,-1
424,-1
428,-1
432,-1
436,-1
62,-1
509,-1
500,-1
510,-1
376,-1
498,-1
437,-1
443,-1
7,-1
471,-1
511,-1
76,-1
161,-1
276,-1
278,-1
