path_id,min_slice
1124,0
1389,0
1386,0
1365,4
1295,0
1282,0
1264,0
1260,0
1200,0
1039,0
1037,4
1018,0
1017,8
1006,0
1147,12
967,0
965,4
954,0
1027,16
870,4
831,0
814,0
788,4
746,0
734,8
707,0
387,0
701,4
683,0
669,0
536,0
517,4
573,0
9,0
414,0
621,8
617,0
408,0
668,0
696,4
1356,0
248,4
242,0
405,12
833,4
235,4
220,4
1231,0
217,8
1273,20
1223,12
1415,0
209,8
206,0
192,4
184,0
181,0
1113,0
174,0
290,12
292,0
162,4
159,4
158,4
877,0
29,0
150,4
276,16
140,8
135,4
1193,16
260,0
119,4
118,0
117,8
33,8
113,12
109,0
99,4
1150,0
912,0
94,12
1326,12
1316,4
84,20
732,16
82,8
473,4
76,0
1016,4
1012,4
39,12
1028,8
1118,16
1375,0
41,20
40,8
1402,8
521,24
26,0
1342,0
1030,12
300,4
161,8
1391,24
777,8
187,4
45,12
154,0
304,10
1366,8
199,0
1382,20
933,0
1320,0
1298,8
1296,0
214,8
1288,4
1287,0
463,18
141,20
941,0
224,16
1192,0
225,4
236,0
237,26
956,8
263,4
672,0
346,10
507,4
401,32
1078,6
391,38
417,14
116,4
428,6
1149,30
513,22
593,0
1015,36
450,8
104,24
503,28
685,0
496,34
527,40
1242,14
97,14
1370,0
1324,30
890,0
948,20
689,6
91,10
705,36
1226,6
706,12
3,30
832,0
711,14
754,20
767,14
70,4
824,12
960,44
816,8
1114,0
1318,4
1106,20
780,0
794,14
792,22
38,24
790,30
1154,4
783,20
825,8
856,6
806,0
818,0
170,6
1190,6
823,0
1198,4
1105,4
1202,12
288,14
407,26
750,26
1385,42
817,8
160,8
964,0
1153,12
182,6
437,16
1346,4
152,14
195,20
834,0
264,16
929,6
1222,0
864,26
49,46
1211,22
557,0
968,18
699,42
1179,50
885,16
691,12
1396,10
415,26
866,34
397,50
14,22
133,54
1379,24
318,0
876,12
886,20
897,34
1043,12
914,12
52,10
938,34
942,24
648,24
652,0
756,34
708,18
126,30
716,14
1126,4
736,42
740,42
609,58
404,38
613,36
1002,50
120,0
1010,8
1013,58
410,4
412,12
720,12
444,62
505,10
1112,6
1058,10
112,18
1046,0
952,42
125,16
779,28
436,12
1031,66
481,32
399,58
1162,8
728,20
172,30
1355,6
1247,66
992,76
2,18
1334,50
115,32
1076,42
32,32
1171,76
56,18
509,28
55,68
31,78
725,42
1388,4
458,44
468,54
987,40
985,50
272,32
487,0
302,16
157,8
278,88
522,70
660,8
1068,42
28,6
715,42
932,60
156,70
316,8
453,42
1384,14
1378,0
1354,4
704,0
188,18
1194,20
752,60
98,16
310,98
1263,80
1348,20
930,80
922,30
1344,50
87,86
898,0
198,26
376,0
1364,14
1283,38
698,10
226,6
200,36
1409,0
1181,96
219,90
146,16
18,10
19,16
702,20
1213,48
145,28
1266,16
865,20
1290,60
144,14
900,10
20,20
256,108
1338,40
1289,26
1228,28
1363,0
210,100
1343,52
