path_id,min_slice
104,0
182,0
192,4
258,0
260,0
286,0
310,0
352,0
376,4
390,0
5,0
71,8
123,4
227,12
320,0
329,0
342,0
362,0
385,4
392,12
404,8
512,0
524,0
544,4
622,4
652,8
668,12
680,16
700,20
716,24
748,4
4,28
46,0
64,34
94,6
100,0
102,8
108,28
110,16
134,4
138,4
142,6
144,16
152,12
154,34
188,10
190,4
222,40
226,22
246,10
250,4
268,8
272,16
288,14
408,16
490,8
57,8
85,12
135,4
223,16
237,22
409,8
513,20
533,24
606,22
663,28
8,0
30,12
42,28
48,40
50,4
86,26
87,36
119,20
156,4
168,34
178,46
216,42
218,0
300,20
322,32
344,22
348,38
360,16
374,30
452,12
498,12
549,50
556,26
592,54
598,60
353,44
359,56
377,48
467,52
491,56
2,24
68,60
132,42
162,24
184,38
210,34
238,8
257,44
266,18
278,32
280,28
284,48
312,28
341,52
378,20
485,66
630,26
672,32
681,60
780,14
107,70
416,20
522,20
596,72
732,38
16,34
60,46
70,16
74,58
116,60
124,42
158,78
204,32
240,90
248,8
274,22
346,0
426,28
448,0
645,60
187,60
241,78
255,88
366,102
372,66
373,24
582,80
594,32
644,90
712,100
752,68
18,90
20,32
32,104
34,58
36,28
166,34
212,38
276,20
292,46
306,46
356,38
380,52
389,76
414,30
464,16
466,40
0,0
6,72
12,110
26,126
28,38
40,142
52,42
59,98
75,110
84,34
92,112
95,66
111,122
148,0
169,134
172,16
180,44
186,74
197,74
205,118
208,78
220,32
225,130
236,58
254,146
262,34
283,78
287,82
295,86
343,90
354,78
370,60
384,82
407,102
494,82
499,134
720,50
728,158
734,62
103,114
121,124
185,112
285,122
463,132
545,94
617,104
267,142
58,162
72,170
82,12
88,146
122,146
146,90
196,90
224,66
232,48
270,94
282,86
330,112
388,94
424,110
19,142
65,156
99,170
105,180
207,164
328,146
336,90
358,194
393,194
400,208
411,184
451,192
454,112
554,200
584,58
660,178
676,214
696,228
22,72
31,146
80,170
98,228
115,142
118,30
136,156
170,108
200,26
202,242
206,222
209,222
214,90
242,154
244,52
252,90
290,174
298,110
303,234
304,130
321,242
326,104
332,90
350,208
439,200
503,262
599,134
777,212
790,144
33,224
69,254
93,202
117,240
145,270
159,218
183,234
316,176
382,156
394,110
399,104
438,274
478,290
557,250
66,156
76,90
112,112
120,178
130,-1
176,72
234,146
264,74
302,228
324,250
412,192
137,272
271,246
437,202
511,260
519,306
776,214
14,146
15,168
44,170
45,174
49,274
56,-1
77,274
90,-1
106,286
125,286
128,146
140,180
157,-1
160,286
164,90
194,180
213,204
217,-1
221,210
228,-1
230,114
256,-1
259,216
263,222
294,180
296,-1
340,-1
406,160
410,128
450,228
496,112
538,96
548,114
604,146
610,-1
664,-1
67,228
79,-1
81,-1
89,-1
201,266
279,304
405,-1
433,286
558,156
574,176
708,-1
61,296
455,-1
713,-1
724,228
43,-1
181,-1
309,-1
323,-1
349,-1
430,228
560,132
564,-1
572,-1
600,-1
692,-1
740,-1
27,-1
97,-1
161,-1
163,-1
489,-1
784,252
794,296
3,-1
133,-1
149,250
193,-1
215,258
305,266
308,244
314,-1
334,-1
364,-1
456,196
470,274
473,-1
532,-1
536,220
546,154
568,-1
41,-1
211,-1
251,-1
447,-1
477,-1
573,-1
609,-1
143,-1
153,-1
291,-1
387,-1
431,286
565,-1
593,-1
778,-1
13,-1
47,-1
63,-1
73,-1
91,-1
129,-1
177,-1
229,-1
231,310
265,-1
297,-1
371,-1
383,-1
479,-1
495,-1
527,-1
597,-1
425,-1
427,-1
17,-1
113,-1
139,-1
273,-1
301,-1
417,-1
613,-1
802,-1
465,-1
289,-1
195,-1
235,-1
413,-1
141,-1
269,-1
165,-1
171,-1
253,-1
167,-1
173,-1
233,-1
277,-1
293,-1
395,-1
261,-1
1,-1
249,-1
281,-1
189,-1
219,-1
247,-1
