,path_id,min_slice
0,0,18
1,1,150
2,2,4
3,3,162
4,4,34
5,5,178
6,6,52
7,7,136
8,8,0
9,9,142
10,10,76
11,11,282
12,12,72
13,13,294
14,14,86
15,15,274
16,16,314
17,17,-1
18,18,-1
19,19,310
20,20,-1
21,21,-1
22,22,-1
23,23,142
24,24,-1
25,25,304
26,26,-1
27,27,-1
28,28,-1
29,29,-1
30,30,-1
31,31,-1
32,32,-1
33,33,-1
34,34,-1
35,35,-1
36,36,-1
37,37,-1
38,38,-1
39,39,-1
40,40,-1
41,41,-1
42,42,306
43,43,-1
44,44,252
45,45,-1
46,46,66
47,47,-1
48,49,-1
49,51,-1
50,53,-1
51,55,-1
52,57,-1
53,59,-1
54,61,124
55,62,104
56,63,-1
57,64,116
58,65,-1
59,66,172
60,67,-1
61,68,290
62,69,-1
63,70,-1
64,71,-1
65,72,44
66,74,0
67,76,24
68,78,6
69,80,58
70,82,12
71,84,18
72,86,32
73,88,6
74,89,84
75,90,0
76,91,110
77,92,50
78,93,96
79,94,28
80,95,142
81,96,74
82,97,126
83,98,148
84,99,74
85,100,78
86,101,78
87,102,100
88,103,206
89,104,-1
90,105,-1
91,106,-1
92,107,258
93,108,166
94,109,222
95,110,190
96,111,236
97,112,180
98,113,228
99,114,172
100,115,246
101,116,-1
102,117,270
103,118,-1
104,119,256
105,120,-1
106,121,-1
107,122,-1
108,123,-1
109,124,22
110,125,204
111,127,194
112,128,8
113,132,42
114,142,138
115,149,0
116,179,278
117,240,36
118,242,0
119,244,10
120,246,20
121,249,124
122,251,110
123,254,130
124,256,-1
125,258,166
126,260,180
127,262,222
128,264,240
129,266,258
130,272,0
131,274,14
132,276,156
133,277,-1
134,278,-1
135,280,148
136,281,-1
137,286,42
138,288,70
139,290,56
140,291,146
141,292,30
142,294,86
143,296,206
144,298,142
145,300,-1
146,302,290
147,304,154
148,342,180
149,348,190
150,366,42
151,368,30
152,370,108
153,372,88
154,374,50
155,376,-1
156,378,58
157,380,36
158,382,70
159,385,58
160,387,130
161,389,0
162,391,10
163,393,194
164,395,210
165,397,230
166,401,238
167,403,222
168,405,164
169,407,-1
170,409,-1
171,412,10
172,414,0
173,416,4
174,419,110
175,425,216
176,427,0
177,433,308
178,435,286
179,438,80
180,440,100
181,442,74
182,446,90
183,448,116
184,465,-1
185,469,-1
186,471,-1
187,481,-1
188,483,-1
189,485,-1
190,487,-1
191,489,-1
192,491,202
193,493,-1
194,495,276
195,499,-1
196,501,-1
197,503,-1
198,507,138
