path_id,min_slice
106,0
114,4
116,16
124,36
194,0
199,4
206,22
218,32
222,44
230,56
10,0
12,24
0,0
1,18
2,32
3,44
4,60
5,66
6,82
7,98
313,0
323,12
331,20
341,32
210,46
236,54
104,64
113,78
123,82
132,100
140,114
148,124
161,0
166,6
172,10
177,32
184,42
193,148
205,158
217,170
235,190
77,0
79,8
81,12
84,18
87,30
90,54
93,74
96,82
45,0
49,18
51,34
55,44
57,50
61,68
63,76
66,98
68,106
72,118
85,0
88,4
91,22
94,38
97,44
99,54
102,66
105,86
111,106
115,126
121,134
125,138
130,156
134,174
138,186
142,198
146,222
150,236
154,248
157,258
162,270
167,276
173,298
178,308
133,98
141,110
149,116
274,140
284,160
156,180
164,186
175,210
187,234
198,250
209,256
221,260
229,284
245,298
305,-1
8,0
463,140
64,14
9,22
11,40
13,56
14,78
15,96
16,112
17,136
18,142
19,146
403,154
20,154
21,174
22,186
23,206
24,214
25,234
26,244
27,250
411,168
28,268
29,280
30,286
31,-1
431,188
32,304
33,310
34,316
35,-1
36,-1
37,-1
38,-1
39,-1
40,-1
42,-1
44,-1
47,-1
50,-1
53,-1
56,-1
59,-1
62,-1
67,-1
451,198
70,-1
73,-1
75,-1
473,202
501,210
332,228
326,246
338,252
280,260
366,274
297,280
307,296
319,306
337,-1
344,-1
345,-1
350,-1
443,148
262,202
294,206
227,214
244,224
254,244
275,262
83,-1
89,-1
95,-1
100,316
107,-1
117,-1
126,-1
135,-1
143,-1
266,-1
151,-1
158,-1
272,-1
168,-1
300,-1
180,-1
316,-1
189,-1
201,-1
334,-1
457,-1
459,-1
314,0
256,10
264,32
288,46
308,62
188,80
200,86
320,102
211,108
41,0
46,20
52,34
58,44
393,0
401,18
427,24
447,46
441,50
385,62
376,70
342,80
349,102
371,114
434,120
368,-1
383,-1
43,124
48,130
54,152
60,166
65,184
71,196
76,212
80,224
86,246
92,268
98,276
103,288
112,294
122,312
260,-1
131,-1
318,-1
312,42
139,-1
147,-1
270,48
155,-1
163,-1
165,64
174,-1
176,68
298,78
302,-1
296,-1
306,94
185,-1
186,112
324,-1
195,-1
197,120
207,-1
208,124
330,-1
219,-1
220,170
234,190
246,196
255,206
263,210
279,214
287,236
101,-1
110,-1
120,-1
129,-1
261,-1
293,-1
407,62
429,68
435,92
389,98
378,118
356,132
367,280
381,300
394,306
406,-1
412,-1
418,-1
464,316
109,148
119,160
128,244
137,250
268,-1
145,262
276,-1
153,268
160,-1
170,-1
171,-1
182,-1
183,-1
310,274
191,-1
192,-1
322,-1
203,-1
204,-1
340,-1
215,-1
216,-1
226,-1
228,-1
241,-1
242,-1
251,-1
259,-1
285,-1
317,-1
335,-1
469,-1
475,-1
405,-1
433,-1
445,-1
455,-1
348,-1
358,-1
370,-1
380,-1
395,-1
382,-1
360,-1
373,-1
499,-1
409,280
415,-1
391,-1
465,-1
483,-1
493,-1
503,-1
439,-1
453,-1
487,-1
481,-1
461,-1
471,-1
489,-1
485,-1
491,-1
