path_id,min_slice
486,0
488,4
494,28
498,40
506,62
508,66
518,72
4,0
12,8
20,22
32,44
44,54
56,58
68,78
80,88
104,108
116,120
128,132
260,156
318,160
140,170
152,184
284,200
272,208
164,228
294,252
176,264
302,286
188,310
382,314
212,-1
24,0
36,20
48,32
60,48
72,54
84,64
96,72
108,96
120,112
314,128
132,136
144,144
276,154
264,178
156,182
168,198
288,218
298,240
180,262
306,276
192,286
322,306
204,-1
330,-1
216,-1
228,314
240,-1
252,-1
2,0
10,10
18,26
30,44
42,56
54,64
66,88
78,92
90,98
102,104
114,124
126,136
258,144
138,154
270,174
150,188
162,194
292,218
174,238
186,260
198,274
210,280
8,0
64,20
0,36
6,0
14,16
16,44
26,36
28,62
38,58
40,82
50,74
52,98
62,78
74,82
76,108
86,106
88,130
98,128
100,138
110,142
112,156
122,166
124,176
134,172
136,184
268,194
256,202
266,176
146,182
148,212
278,192
158,210
160,220
290,224
170,232
300,246
172,266
308,276
182,244
184,298
316,-1
194,252
324,-1
196,-1
332,310
206,274
208,-1
338,-1
218,286
220,-1
356,-1
230,298
280,-1
232,-1
242,310
244,-1
254,-1
22,0
34,4
46,10
58,30
70,46
82,66
94,76
106,86
118,106
130,122
312,128
262,140
142,158
274,170
154,192
166,216
178,232
296,236
190,256
304,264
378,286
202,302
214,310
328,316
342,-1
463,90
481,112
411,118
419,138
427,162
435,172
443,182
451,192
471,206
465,216
459,220
469,238
479,260
23,-1
35,-1
47,-1
59,-1
71,-1
27,298
39,306
51,-1
63,-1
75,-1
3,-1
5,-1
11,-1
13,-1
405,-1
409,-1
19,-1
403,-1
21,-1
413,-1
33,-1
425,-1
429,-1
433,-1
43,-1
45,-1
437,-1
441,-1
55,-1
57,-1
389,-1
67,-1
69,-1
79,-1
91,-1
431,-1
439,-1
457,-1
461,-1
485,-1
137,-1
185,-1
133,-1
169,-1
181,-1
193,-1
445,-1
