path_id,min_slice
0,10
1,134
2,52
3,98
4,80
5,44
6,4
7,56
8,36
9,224
10,0
11,48
12,0
13,72
14,64
15,168
16,14
17,110
18,92
19,4
20,0
21,-1
22,4
24,14
25,-1
26,58
27,-1
28,74
29,14
30,0
31,198
32,18
33,250
34,-1
35,124
36,98
37,10
38,-1
39,50
40,56
41,44
42,0
44,90
45,-1
46,22
48,124
49,252
50,4
51,-1
52,10
53,-1
54,-1
56,-1
58,234
60,-1
62,306
64,-1
66,-1
67,160
68,-1
69,-1
70,-1
71,-1
72,202
73,278
74,240
75,-1
76,282
77,-1
78,0
79,-1
80,8
81,66
82,46
83,-1
84,84
85,-1
86,184
87,-1
88,74
89,-1
90,-1
91,-1
92,182
93,46
94,192
95,54
96,-1
97,80
98,-1
99,-1
100,-1
101,220
102,-1
103,-1
104,-1
105,230
106,-1
107,-1
108,-1
109,-1
110,46
111,240
112,18
113,250
114,52
115,294
116,242
117,304
118,-1
119,-1
120,-1
121,-1
122,90
123,18
124,64
126,104
128,40
130,160
132,20
134,-1
136,-1
138,-1
139,-1
140,-1
142,24
144,-1
146,28
148,-1
150,32
152,114
154,-1
156,-1
158,-1
160,172
162,36
164,124
165,-1
166,138
167,-1
168,-1
169,150
170,-1
171,-1
172,-1
173,186
174,-1
175,-1
177,-1
178,228
179,116
191,36
196,22
198,0
200,6
202,30
203,-1
204,22
205,-1
206,62
207,-1
208,46
209,-1
210,22
211,-1
212,34
213,142
214,0
215,-1
216,52
217,152
218,98
219,288
220,142
221,-1
222,14
224,32
226,100
227,220
228,144
229,144
230,100
231,58
232,166
233,-1
234,36
235,300
236,22
238,4
240,22
241,-1
242,44
243,-1
244,66
245,-1
246,22
247,274
248,0
249,-1
250,34
251,-1
252,104
253,4
254,162
255,8
256,16
257,-1
258,24
259,150
260,-1
261,12
262,118
263,116
264,4
265,90
266,10
267,-1
268,-1
269,24
270,44
271,44
272,18
273,186
274,30
275,66
276,24
277,-1
278,0
279,28
280,12
281,-1
282,74
284,26
285,124
286,40
287,4
288,0
289,-1
290,124
291,90
292,6
293,198
294,0
296,34
297,-1
298,22
299,-1
300,0
301,-1
302,124
303,82
304,82
305,-1
306,16
307,-1
308,8
309,240
310,-1
311,-1
312,252
313,190
314,132
315,74
316,-1
317,46
318,12
319,254
320,48
321,6
322,42
323,10
324,270
325,-1
326,-1
327,200
328,102
329,52
330,-1
332,194
334,4
335,-1
336,0
337,-1
338,46
339,34
340,18
341,-1
342,32
343,22
344,10
345,-1
346,102
348,122
349,-1
350,228
352,0
354,152
356,-1
357,170
358,-1
359,118
360,192
361,64
362,-1
364,266
365,4
366,90
368,14
369,-1
370,26
371,100
372,-1
373,270
374,26
375,14
376,48
378,14
379,-1
380,32
382,18
384,0
385,152
386,14
387,-1
388,0
389,-1
390,4
391,284
392,32
393,304
394,0
395,-1
396,16
397,-1
398,142
399,56
400,0
402,98
405,-1
407,-1
409,-1
411,-1
413,-1
415,62
419,-1
420,34
422,0
424,4
425,-1
426,162
427,-1
428,98
429,-1
431,-1
433,72
435,126
437,102
439,180
441,162
443,92
445,-1
447,-1
449,70
451,136
453,290
455,-1
456,90
457,18
459,104
461,-1
463,58
465,170
467,232
468,270
469,290
470,0
471,-1
472,124
473,210
475,-1
477,-1
479,-1
481,-1
483,-1
485,-1
487,-1
489,-1
491,-1
492,130
493,208
494,0
495,36
496,56
497,78
499,152
501,-1
503,-1
507,-1
509,-1
511,30
516,32
518,0
520,112
522,64
524,170
526,228
528,90
530,0
532,4
534,0
536,90
540,24
541,284
542,0
544,8
545,146
546,8
548,18
549,136
550,56
553,292
555,316
557,-1
558,134
559,220
560,150
561,186
562,0
563,202
564,38
565,128
566,20
567,242
568,120
569,158
570,4
571,264
572,166
573,136
574,28
575,172
576,-1
577,18
578,32
579,8
580,80
581,304
582,88
583,-1
584,16
585,222
586,38
587,72
588,84
589,104
590,4
591,-1
592,30
593,54
594,68
595,66
596,12
597,-1
598,54
599,58
600,20
601,-1
602,104
603,90
604,0
605,78
606,8
607,190
608,96
609,234
610,0
611,118
612,44
613,104
614,132
615,80
616,54
617,158
618,114
619,174
620,20
621,32
622,154
623,0
624,174
625,24
626,196
627,54
628,4
629,92
642,74
644,94
646,58
648,136
650,18
652,36
654,4
660,42
662,220
664,242
666,4
668,18
670,0
672,34
674,0
676,8
680,0
685,42
686,42
692,24
694,84
695,182
696,72
697,86
698,98
699,92
700,-1
701,244
702,202
703,282
704,-1
705,300
706,0
707,-1
708,4
709,52
710,-1
711,80
712,-1
713,-1
714,-1
715,126
716,16
717,266
718,26
719,-1
720,12
721,192
722,42
723,204
724,36
725,296
726,134
727,64
728,-1
729,254
730,-1
731,282
732,224
733,244
734,-1
735,120
736,40
743,298
750,52
752,20
754,36
756,0
757,152
758,8
759,68
760,56
761,160
762,4
763,216
764,98
765,-1
766,0
767,-1
768,0
769,8
770,10
771,158
772,4
773,22
781,122
783,194
785,212
786,0
787,90
789,18
791,164
793,178
795,132
797,234
801,50
803,146
805,220
809,126
813,80
816,36
817,264
818,120
820,202
821,114
822,74
824,260
825,202
826,282
829,46
831,90
833,102
837,4
840,0
841,56
842,294
844,18
845,142
846,0
848,80
849,22
850,10
852,0
853,-1
854,56
856,46
857,284
858,0
860,68
861,-1
862,28
864,20
865,-1
866,38
868,52
869,-1
870,-1
872,-1
873,216
874,304
876,66
877,-1
878,0
880,24
881,12
882,8
884,98
885,98
886,16
888,40
889,22
890,0
892,248
893,284
894,212
895,12
896,164
897,32
898,0
899,42
900,96
901,234
902,230
903,52
904,108
905,-1
906,272
907,250
908,180
909,62
910,4
911,152
912,-1
913,80
914,20
915,92
916,122
917,166
918,26
919,180
920,52
921,104
922,136
923,116
924,8
925,-1
926,-1
927,-1
928,12
929,128
930,-1
931,194
932,150
933,0
934,-1
935,208
936,196
937,140
939,-1
940,44
941,24
943,266
944,70
945,4
946,28
947,66
948,50
950,0
952,8
954,16
956,70
958,14
960,20
964,64
966,22
968,4
970,10
972,34
974,98
976,0
978,8
980,98
982,72
984,152
988,228
990,80
992,4
994,26
996,0
998,244
1000,10
1002,8
1004,50
1006,0
1008,12
1010,70
1012,24
1014,36
1016,20
1018,0
1020,6
1022,8
1024,56
1028,8
1030,186
1032,0
1034,58
1036,88
1038,98
1040,8
1042,12
1044,74
1046,0
1048,6
1052,0
1058,18
1062,18
1064,46
1066,78
1072,30
1073,0
1078,102
1080,74
1100,254
1105,8
1110,254
1111,-1
1113,-1
