path_id,min_slice
167,0
163,4
290,0
576,0
574,0
296,4
572,4
156,0
194,0
149,4
148,0
15,8
550,0
262,0
133,4
211,0
129,0
127,4
113,8
511,4
234,12
358,0
352,4
275,8
353,8
541,4
404,12
52,0
45,16
41,20
625,8
38,24
627,12
261,4
251,10
477,18
159,8
425,4
33,28
483,24
354,16
158,34
221,0
118,12
462,0
411,0
216,40
456,6
310,0
47,8
215,6
192,4
382,22
19,46
568,12
70,14
131,20
409,28
142,0
140,6
134,26
268,6
135,32
457,12
258,16
139,12
145,38
410,34
146,46
147,54
198,10
500,18
432,26
314,12
29,52
21,60
193,10
278,20
123,18
342,42
474,30
282,34
413,6
111,26
280,42
7,62
302,20
419,14
273,50
257,24
79,70
254,34
80,50
492,38
168,14
35,68
298,78
490,60
12,88
31,98
42,108
277,70
495,48
489,80
77,60
190,18
445,90
503,28
55,4
205,118
501,18
546,100
206,28
226,70
144,80
114,34
137,20
136,90
545,8
222,0
301,28
305,38
75,80
416,22
130,44
406,90
403,100
73,100
124,54
72,110
357,122
510,110
217,38
68,112
288,128
16,140
418,32
161,122
62,124
281,48
83,136
460,0
256,44
143,148
284,152
306,60
573,58
48,160
151,8
487,70
150,20
356,134
53,14
491,38
279,134
441,50
49,172
539,18
22,164
195,28
13,178
191,42
454,12
424,148
330,146
155,32
44,192
141,30
27,206
467,52
40,220
443,162
115,66
210,64
119,80
355,160
241,234
164,24
253,56
264,248
578,82
463,66
475,98
160,38
479,114
225,10
23,264
153,46
24,280
577,130
197,296
36,312
488,146
255,70
199,82
303,72
466,26
464,42
553,176
455,58
414,44
332,174
458,74
436,192
276,162
338,190
125,94
328,206
312,88
549,32
340,0
569,178
67,186
128,110
435,78
213,98
132,204
126,128
428,208
51,26
43,328
202,346
412,60
557,226
121,146
120,164
509,244
359,222
465,90
351,240
307,104
39,364
17,382
552,48
82,222
497,116
165,54
415,78
304,122
494,194
473,214
380,258
270,262
259,86
376,96
200,116
203,136
469,136
437,282
204,156
266,16
260,106
223,26
453,176
461,108
71,240
471,234
336,278
8,302
408,300
451,196
308,142
122,182
405,322
334,36
385,344
54,44
459,156
116,204
493,256
50,66
447,218
76,126
427,240
78,366
433,262
271,164
498,324
252,148
166,74
152,62
274,186
112,226
505,284
429,308
431,332
439,356
283,346
481,278
320,58
154,84
272,370
138,44
417,98
117,250
74,260
407,-1
407,-1
9,-1
9,-1
11,-1
11,-1
14,-1
14,-1
26,-1
26,-1
28,-1
28,-1
30,-1
30,-1
34,-1
34,-1
102,-1
102,-1
102,-1
449,-1
449,-1
162,-1
162,-1
162,-1
162,-1
162,-1
292,-1
292,-1
292,-1
286,-1
286,-1
286,-1
