path_id,min_slice
0,-1
1,252
2,72
3,42
4,138
5,-1
6,-1
7,150
8,174
9,78
10,240
11,-1
12,-1
13,-1
14,28
15,78
16,120
17,38
18,28
19,28
20,38
21,120
22,-1
23,-1
24,102
25,-1
26,8
27,-1
28,22
29,102
30,-1
31,158
32,158
33,30
34,-1
35,206
36,-1
37,-1
38,40
39,34
40,8
41,38
42,-1
43,-1
44,-1
45,24
46,270
47,118
48,-1
49,46
50,284
51,180
52,10
53,212
54,-1
55,186
56,40
57,-1
58,-1
59,-1
60,234
61,240
62,134
63,-1
64,-1
65,-1
66,168
67,298
68,-1
70,48
72,-1
74,298
76,6
78,236
80,-1
82,26
84,0
85,-1
86,-1
87,76
88,-1
89,210
90,194
91,82
92,-1
93,-1
94,18
95,-1
96,162
97,136
98,30
99,52
100,136
101,-1
102,-1
103,-1
104,14
105,-1
106,298
107,-1
108,114
109,0
110,52
111,-1
112,28
113,52
114,116
115,-1
116,14
117,56
118,0
119,60
120,22
121,280
122,254
123,-1
124,66
125,86
126,46
127,-1
128,194
129,-1
130,-1
131,-1
132,-1
133,146
134,92
135,6
136,148
137,158
138,204
139,196
140,14
141,60
142,256
143,256
144,60
145,-1
146,150
147,-1
148,-1
149,-1
150,14
151,-1
152,18
153,178
154,4
155,272
156,34
157,100
158,4
159,10
160,0
161,40
162,4
163,66
164,116
165,118
166,-1
167,196
168,-1
169,118
170,64
171,250
172,80
173,194
174,0
175,166
176,240
177,-1
178,-1
179,-1
180,-1
181,154
182,134
183,-1
184,6
185,-1
186,-1
187,220
188,-1
189,-1
190,-1
191,118
192,22
194,-1
195,106
196,-1
197,-1
198,56
199,22
200,96
202,-1
204,-1
206,26
208,190
209,18
210,178
211,-1
212,-1
213,-1
214,112
215,-1
216,-1
217,68
218,-1
219,158
220,38
221,-1
222,-1
223,-1
224,82
225,168
226,42
227,118
229,-1
235,36
236,0
237,96
239,-1
242,0
245,-1
246,-1
248,30
250,-1
256,254
258,180
260,0
262,-1
263,24
264,40
266,82
268,160
270,226
272,56
274,266
276,26
278,224
284,96
288,78
290,32
292,4
294,224
296,296
298,-1
300,8
302,36
304,14
306,128
308,-1
310,176
312,-1
314,-1
316,224
318,60
322,116
324,40
326,66
342,114
344,248
346,34
348,142
376,106
378,280
382,-1
384,-1
385,-1
387,22
389,-1
391,106
393,-1
395,-1
397,140
399,148
401,8
402,88
403,-1
404,14
405,36
406,42
407,82
408,14
409,170
410,4
411,-1
412,12
413,-1
414,0
415,-1
416,40
417,284
418,40
419,-1
420,206
421,112
422,-1
423,128
424,-1
425,194
426,-1
427,14
428,44
429,114
430,-1
431,170
432,-1
433,20
434,-1
435,64
436,292
437,12
438,-1
439,78
440,-1
441,-1
442,148
443,-1
444,14
445,142
446,-1
