path_id,min_slice
228,0
229,16
230,22
231,26
232,46
233,66
234,70
235,74
236,90
237,94
238,98
239,110
549,0
557,18
545,40
553,56
537,76
541,90
538,108
561,120
565,144
569,164
573,176
415,0
413,8
431,16
425,28
419,38
429,44
433,66
427,78
435,100
168,0
169,22
170,42
171,56
412,124
414,136
416,146
417,166
418,178
420,192
421,212
422,236
423,252
424,264
426,286
428,-1
430,302
432,-1
108,0
109,24
110,40
111,44
332,0
330,10
340,26
334,34
338,58
342,82
336,90
356,114
354,122
329,144
331,152
333,174
337,198
341,206
24,0
26,6
28,10
30,16
32,38
34,56
36,70
38,86
40,92
42,110
44,132
46,154
378,214
376,230
372,0
370,6
380,244
374,248
369,30
371,50
112,52
113,60
114,64
115,76
116,96
117,108
118,114
119,130
120,144
121,150
122,160
123,166
358,56
592,270
359,70
393,0
387,18
395,40
391,64
385,80
389,94
405,110
409,292
403,118
411,306
314,0
318,24
316,48
322,58
326,64
320,80
260,166
258,188
262,194
256,204
240,214
241,234
242,250
243,266
244,272
245,278
246,286
247,294
248,310
249,314
250,-1
251,-1
252,-1
253,-1
254,-1
255,-1
257,-1
259,-1
261,-1
263,-1
64,80
60,102
62,116
66,126
68,142
70,160
72,170
74,178
76,194
78,210
80,230
352,240
353,244
264,0
265,6
382,136
312,314
308,-1
306,-1
310,-1
309,-1
407,152
401,166
268,10
266,14
271,18
300,86
298,94
302,108
299,114
301,132
303,144
596,-1
399,-1
397,-1
48,-1
50,-1
52,-1
54,-1
56,-1
58,-1
104,80
105,100
106,108
107,120
366,264
497,270
501,294
499,298
146,154
147,178
148,-1
149,-1
150,308
151,-1
160,-1
162,-1
49,24
51,48
53,52
55,64
57,74
59,-1
467,-1
92,0
93,20
94,40
95,52
96,62
97,136
98,72
99,188
100,210
101,222
102,236
103,258
203,270
489,86
142,270
143,274
144,280
145,-1
156,296
157,-1
158,-1
159,-1
8,302
0,-1
2,310
4,316
6,-1
10,-1
12,-1
14,-1
16,-1
18,-1
20,-1
22,-1
25,-1
27,-1
29,-1
31,-1
33,-1
35,-1
37,-1
39,-1
41,-1
43,-1
45,-1
47,-1
348,-1
364,-1
362,-1
360,-1
368,-1
511,-1
505,188
509,-1
507,-1
504,196
506,204
164,-1
165,-1
166,-1
167,-1
304,220
84,244
85,252
86,274
87,280
487,-1
193,-1
478,-1
447,188
445,192
449,206
439,154
437,158
441,168
443,274
479,176
88,-1
89,-1
90,-1
91,-1
154,292
155,-1
163,-1
461,-1
495,-1
464,-1
485,220
491,-1
471,-1
477,-1
124,296
125,-1
126,-1
127,-1
128,-1
129,-1
130,-1
131,-1
132,-1
133,-1
134,-1
135,-1
136,-1
137,-1
138,-1
139,-1
140,-1
141,-1
292,-1
290,-1
172,-1
294,-1
173,-1
174,-1
175,-1
296,-1
291,-1
473,-1
483,-1
600,-1
463,-1
465,-1
493,-1
475,-1
176,-1
177,-1
178,-1
179,-1
181,-1
183,-1
185,-1
187,-1
453,-1
481,-1
189,-1
191,-1
451,-1
184,-1
469,-1
