path_id,min_slice
123,0
1694,0
1460,0
118,0
260,0
318,0
312,0
140,0
151,0
1388,0
159,4
1251,0
1165,0
829,0
397,8
1150,0
1105,12
94,0
308,4
180,0
1113,4
184,8
91,0
1835,4
186,0
378,4
204,0
549,4
946,8
1589,4
76,0
956,0
906,0
75,12
557,0
224,4
70,4
225,16
1266,4
69,16
232,0
1527,0
372,0
1348,8
374,4
257,20
726,4
702,8
644,0
1415,12
648,0
689,8
674,0
59,4
1307,16
58,4
56,20
1362,8
391,8
538,4
508,8
55,24
496,0
1659,12
480,4
672,12
476,16
474,4
309,4
684,8
752,4
333,20
50,0
1038,8
347,28
716,4
1690,0
1770,8
41,12
485,16
39,24
390,4
429,16
1233,4
33,4
36,0
35,32
1786,8
120,8
1505,20
785,0
117,36
37,0
444,8
116,0
1215,6
416,14
1308,0
865,12
1209,12
762,24
152,28
1167,26
748,4
908,12
29,42
433,18
43,4
105,34
102,20
171,40
553,48
1730,12
483,54
437,0
1369,8
46,4
1072,30
998,36
172,4
298,12
95,60
978,20
1481,10
1126,26
1630,4
89,8
1316,4
441,46
185,14
1372,10
929,0
478,10
78,16
213,66
289,52
287,72
214,58
1644,0
459,20
1258,6
74,20
1067,14
1218,42
1444,10
1598,6
577,32
506,26
72,32
528,48
652,10
338,64
936,24
1785,16
624,38
1387,54
282,18
1396,16
1106,0
1721,38
1404,22
267,20
770,28
692,8
933,12
777,24
1239,18
722,34
1383,8
64,6
124,12
453,78
250,22
1735,44
127,4
889,26
67,14
451,60
279,26
281,26
826,18
1012,30
852,26
732,38
1676,30
132,8
418,22
112,8
222,32
566,42
394,16
266,30
1672,38
1846,18
2,16
1720,46
1130,86
1140,46
1744,54
161,52
163,70
165,34
1234,6
916,34
300,8
345,40
1112,6
948,14
860,16
1736,14
1273,26
47,60
98,4
1032,34
395,94
210,24
330,16
208,24
1654,42
681,50
1590,12
1265,24
337,102
193,68
1702,62
1284,22
1620,14
190,20
87,110
1294,42
781,48
849,0
1622,26
1366,52
85,118
1479,76
93,30
1191,78
1271,34
1573,20
1286,42
982,58
202,38
1618,70
1529,14
1109,8
1722,20
445,32
1441,44
673,32
984,30
168,44
164,16
44,34
1558,80
104,44
484,6
498,68
1256,78
73,42
106,48
526,4
22,58
40,26
556,88
597,52
529,32
274,32
393,98
1674,40
738,108
218,90
149,128
1382,4
386,54
562,64
141,54
511,118
1597,58
113,128
1310,86
1300,6
15,88
131,98
1132,68
1811,64
438,138
425,96
1796,0
34,28
66,12
364,42
275,138
362,42
126,22
1513,24
244,16
1177,74
420,52
247,54
845,148
1004,62
368,108
1461,16
449,84
1116,158
1378,40
1664,100
387,72
1254,170
1252,182
1245,106
125,148
119,64
1793,112
1604,124
1708,136
17,52
1791,50
21,118
628,50
579,14
1442,148
1423,68
136,74
30,118
1619,130
137,84
410,194
396,26
42,86
1754,52
427,76
1201,42
1738,64
1062,54
317,160
297,96
295,54
53,206
144,24
1714,26
254,80
1358,98
1891,0
63,172
360,36
276,38
1255,130
1350,88
1118,218
234,68
280,34
226,12
342,66
937,92
195,142
1875,104
306,50
809,62
968,62
370,46
182,62
92,160
178,62
1795,62
1899,108
1124,110
495,184
176,48
489,116
1119,74
290,36
1495,66
920,230
1094,78
497,38
640,38
1499,26
52,86
158,52
272,100
680,74
1416,142
1778,76
1392,156
447,78
1334,90
1000,22
1225,170
1111,18
1704,22
155,64
146,114
243,196
270,60
1028,96
1293,40
388,80
537,92
509,106
541,120
169,134
284,128
457,100
724,52
1539,184
6,154
1503,210
436,14
96,32
31,114
499,128
294,122
793,148
468,242
988,90
1854,78
545,198
1439,162
133,78
510,142
514,74
1571,58
1588,172
465,224
1465,120
878,92
1020,74
1224,104
563,110
14,24
789,156
1474,74
900,124
861,88
1844,30
1326,88
88,168
1922,12
774,106
264,136
1472,14
187,92
324,150
1777,186
82,170
194,38
191,238
