,path_id,min_slice
0,0,90
1,1,28
2,2,16
3,3,42
4,4,0
5,5,58
6,6,74
7,7,6
8,8,172
9,9,234
10,10,22
11,11,186
12,12,0
13,13,-1
14,14,252
15,15,202
16,16,-1
17,17,24
18,18,0
19,19,54
20,20,-1
21,21,124
22,22,-1
23,23,62
24,24,-1
25,25,94
26,26,30
27,27,270
28,28,136
29,29,36
30,30,288
31,31,-1
32,32,42
33,33,48
34,34,4
35,35,104
36,36,8
37,37,-1
38,38,12
39,39,148
40,40,114
41,42,-1
42,43,132
43,44,16
44,45,60
45,47,20
46,48,-1
47,49,44
48,50,160
49,51,22
50,53,-1
51,54,262
52,55,0
53,56,-1
54,57,78
55,59,70
56,60,-1
57,61,6
58,62,78
59,63,96
60,64,86
61,65,202
62,66,14
63,67,218
64,68,32
65,69,252
66,70,-1
67,71,276
68,72,118
69,73,-1
70,74,30
71,75,-1
72,76,214
73,77,10
74,78,14
75,79,0
76,80,-1
77,81,4
78,82,0
79,83,-1
80,84,26
81,85,0
82,86,-1
83,87,74
84,88,156
85,89,-1
86,90,54
87,91,140
88,92,162
89,93,18
90,94,8
91,95,-1
92,96,38
93,97,36
94,98,226
95,99,66
96,100,316
97,101,308
98,102,210
99,103,138
100,104,152
101,105,230
102,106,0
103,107,-1
104,108,142
105,109,72
106,110,-1
107,111,250
108,112,-1
109,113,116
110,114,4
111,115,20
112,116,30
113,117,-1
114,118,98
115,119,42
116,120,-1
117,121,4
118,122,170
119,123,180
120,124,16
121,125,174
122,126,-1
123,127,156
124,128,4
125,129,-1
126,130,192
127,131,238
128,132,166
129,133,120
130,134,78
131,135,-1
132,136,-1
133,137,84
134,138,90
135,139,292
136,140,132
137,141,102
138,142,292
139,143,-1
140,144,-1
141,145,10
142,146,126
143,147,-1
144,148,254
145,149,238
146,150,102
147,151,-1
148,152,272
149,153,16
150,154,46
151,155,144
152,156,108
153,157,114
154,158,-1
155,159,292
156,160,110
157,161,4
158,162,14
159,163,-1
160,164,262
161,165,130
162,166,0
163,167,270
164,168,-1
165,169,74
166,170,34
167,172,94
168,173,56
169,174,-1
170,175,286
171,176,174
172,177,10
173,178,28
174,179,-1
175,180,-1
176,181,-1
177,182,52
178,184,54
179,185,178
180,186,158
181,187,146
182,188,4
183,189,-1
184,190,108
185,191,62
186,193,20
187,194,0
188,195,-1
189,196,-1
190,197,134
191,198,114
192,199,42
193,200,40
194,201,-1
195,202,170
196,203,96
197,205,30
198,206,8
199,207,124
200,208,286
201,209,98
202,210,46
203,211,0
204,212,-1
205,214,50
206,215,22
207,217,74
208,218,18
209,219,250
210,220,244
211,221,-1
212,222,30
213,225,-1
214,226,0
215,227,142
216,229,132
217,230,4
218,232,-1
219,233,-1
220,234,146
221,235,42
222,236,54
223,238,-1
224,240,-1
225,241,28
226,244,234
227,245,162
228,246,184
229,249,184
230,250,-1
231,253,312
232,254,198
233,255,138
234,256,90
235,258,-1
236,260,186
237,261,-1
238,262,120
239,263,142
240,264,26
241,266,-1
242,267,54
243,270,194
244,272,-1
245,273,62
246,274,198
247,275,216
248,278,-1
249,279,264
250,280,224
251,284,218
252,287,166
253,288,56
254,290,216
255,292,82
256,293,-1
257,294,124
258,296,150
259,297,266
260,298,210
261,300,-1
262,302,128
263,304,118
264,305,180
265,306,226
266,307,180
267,308,72
268,312,152
269,313,18
270,314,16
271,316,-1
272,318,194
273,319,200
274,320,10
275,323,0
276,324,156
277,325,68
278,326,144
279,330,-1
280,331,30
281,332,282
282,334,-1
283,337,212
284,338,156
285,341,8
286,342,80
287,344,-1
288,345,-1
289,348,-1
290,349,38
291,350,164
292,354,-1
293,358,-1
294,364,130
295,366,150
296,368,-1
297,370,-1
298,371,8
299,372,-1
300,374,200
301,376,28
302,380,-1
303,383,-1
304,385,20
305,387,-1
306,391,312
307,393,62
308,397,234
309,401,14
310,403,238
311,405,-1
312,409,310
313,411,-1
314,413,-1
315,415,-1
316,419,90
317,425,-1
318,427,102
319,431,190
320,433,-1
321,434,0
322,437,58
323,441,50
324,443,-1
325,445,-1
326,447,4
327,449,-1
328,451,140
329,455,-1
330,463,252
331,465,-1
332,467,-1
333,469,-1
334,473,172
335,475,-1
336,481,-1
337,483,-1
338,489,-1
339,493,-1
340,499,-1
341,501,300
342,503,-1
