,path_id,min_slice
0,0,106
1,1,164
2,2,4
3,4,136
4,5,-1
5,6,56
6,7,-1
7,8,30
8,9,-1
9,10,98
10,11,-1
11,12,14
12,13,46
13,14,24
14,15,168
15,16,48
16,17,-1
17,18,62
18,19,-1
19,20,10
20,21,-1
21,22,38
22,23,-1
23,24,124
24,25,238
25,26,188
26,28,88
27,29,-1
28,30,44
29,31,240
30,32,46
31,33,-1
32,34,28
33,35,238
34,36,0
35,37,32
36,38,52
37,39,116
38,40,16
39,41,308
40,42,74
41,43,276
42,44,6
43,45,-1
44,46,4
45,47,-1
46,49,-1
47,50,0
48,51,260
49,52,60
50,53,-1
51,54,214
52,55,316
53,56,0
54,57,-1
55,58,0
56,59,312
57,60,120
58,61,-1
59,62,116
60,63,280
61,64,0
62,65,74
63,66,4
64,67,38
65,68,116
66,69,120
67,70,0
68,71,-1
69,72,8
70,73,260
71,74,0
72,75,312
73,76,0
74,77,-1
75,78,4
76,80,146
77,81,180
78,82,74
79,84,132
80,85,-1
81,86,104
82,87,-1
83,88,70
84,89,186
85,90,112
86,91,316
87,92,18
88,93,-1
89,94,0
90,95,262
91,96,18
92,97,90
93,98,4
94,99,-1
95,100,130
96,101,-1
97,102,14
98,103,-1
99,104,16
100,105,-1
101,106,48
102,107,-1
103,108,30
104,109,-1
105,110,74
106,111,284
107,112,12
108,113,-1
109,114,214
110,115,-1
111,116,0
112,117,-1
113,118,4
114,119,216
115,120,8
116,121,-1
117,122,100
118,123,-1
119,124,12
120,125,292
121,126,8
122,127,66
123,128,0
124,129,-1
125,130,134
126,131,302
127,132,8
128,133,-1
129,136,86
130,137,280
131,138,26
132,139,-1
133,140,0
134,141,294
135,142,52
136,143,-1
137,144,24
138,145,198
139,146,88
140,148,192
141,149,-1
142,150,258
143,151,-1
144,152,16
145,153,268
146,154,38
147,155,-1
148,156,64
149,158,38
150,159,242
151,160,32
152,161,-1
153,162,68
154,163,160
155,164,26
156,165,-1
157,168,44
158,169,294
159,170,42
160,171,-1
161,172,10
162,173,-1
163,174,74
164,176,36
165,177,218
166,178,48
167,180,0
168,181,-1
169,182,26
170,183,-1
171,184,8
172,185,192
173,186,4
174,187,-1
175,188,82
176,190,20
177,191,-1
178,192,16
179,193,-1
180,194,38
181,195,-1
182,196,64
183,197,-1
184,200,164
185,201,-1
186,202,58
187,203,-1
188,204,0
189,206,168
190,207,-1
191,208,20
192,210,16
193,211,-1
194,212,282
195,213,-1
196,214,22
197,215,284
198,216,136
199,217,-1
200,218,8
201,220,212
202,221,104
203,222,24
204,223,140
205,224,4
206,225,246
207,226,12
208,227,-1
209,229,-1
210,232,0
211,233,-1
212,234,68
213,235,-1
214,236,96
215,237,-1
216,238,90
217,240,130
218,241,-1
219,242,66
220,243,-1
221,244,6
222,245,-1
223,246,84
224,247,206
225,248,92
226,250,0
227,251,-1
228,252,170
229,253,122
230,254,50
231,256,228
232,257,250
233,258,158
234,259,-1
235,260,4
236,264,122
237,265,-1
238,266,22
239,267,288
240,268,10
241,270,60
242,272,102
243,273,-1
244,274,32
245,275,-1
246,276,38
247,277,-1
248,278,100
249,279,198
250,280,14
251,281,-1
252,282,12
253,284,86
254,286,252
255,287,268
256,288,84
257,289,148
258,290,36
259,294,136
260,295,282
261,296,160
262,297,-1
263,298,4
264,300,8
265,302,148
266,304,152
267,306,50
268,308,12
269,309,182
270,310,56
271,312,0
272,314,116
273,316,134
274,317,304
275,318,0
276,320,86
277,324,150
278,325,-1
279,326,94
280,327,-1
281,328,118
282,329,-1
283,330,16
284,332,210
285,333,-1
286,334,114
287,336,120
288,337,-1
289,338,28
290,340,74
291,342,54
292,345,32
293,347,254
294,348,-1
295,356,248
296,357,-1
297,358,116
298,360,48
299,362,28
300,363,-1
301,364,42
302,366,236
303,368,34
304,370,26
305,372,0
306,374,4
307,376,66
308,377,-1
309,378,0
310,379,-1
311,380,100
312,382,108
313,386,54
314,387,292
315,388,80
316,389,-1
317,390,4
318,391,160
319,392,168
320,393,-1
321,394,24
322,395,-1
323,396,62
324,397,-1
325,399,-1
326,401,-1
327,403,160
328,405,180
329,407,-1
330,408,44
331,409,298
332,410,92
333,411,-1
334,413,-1
335,416,20
336,418,30
337,420,38
338,422,172
339,424,154
340,425,280
341,427,228
342,429,-1
343,431,200
344,433,12
345,435,-1
346,436,14
347,437,268
348,438,42
349,439,-1
350,441,154
351,444,26
352,445,270
353,446,174
354,447,-1
355,448,138
356,449,-1
357,450,234
358,451,-1
359,453,-1
360,454,174
361,455,-1
362,457,254
363,459,-1
364,461,260
365,463,220
366,465,-1
367,466,62
368,467,-1
369,468,128
370,469,-1
371,471,-1
372,474,4
373,475,-1
374,476,0
375,477,-1
376,478,16
377,479,-1
378,480,0
379,481,-1
380,483,-1
381,484,16
382,485,276
383,487,-1
384,489,62
385,491,134
386,495,-1
387,496,0
388,497,274
389,498,52
390,499,-1
391,500,36
392,503,-1
393,506,32
394,507,-1
395,508,4
396,509,-1
397,510,116
398,511,-1
399,514,74
400,526,4
401,527,-1
402,528,12
403,529,262
404,536,180
405,537,-1
406,538,8
407,540,228
408,541,-1
409,544,194
410,545,290
411,549,4
412,553,274
413,554,80
414,555,-1
415,556,62
416,557,258
417,562,64
418,563,304
419,564,134
420,566,34
421,577,-1
422,578,28
423,579,286
424,584,292
425,588,76
426,593,-1
427,596,42
428,597,-1
429,600,208
430,604,-1
431,605,-1
432,608,108
433,609,-1
434,617,-1
435,620,142
436,624,38
437,628,50
438,632,124
439,640,52
440,642,158
441,644,0
442,646,212
443,648,12
444,652,4
445,654,106
446,656,64
447,666,174
448,668,52
449,670,196
450,672,16
451,673,-1
452,674,0
453,676,82
454,678,74
455,680,18
456,681,-1
457,684,8
458,688,152
459,689,312
460,690,228
461,692,8
462,696,70
463,700,98
464,702,0
465,704,162
466,714,288
467,716,4
468,720,86
469,722,42
470,724,52
471,726,4
472,728,118
473,732,30
474,738,72
475,740,104
476,744,196
477,748,10
478,750,186
479,752,0
480,762,18
481,764,84
482,769,-1
483,770,4
484,773,-1
485,774,46
486,776,140
487,777,-1
488,781,40
489,785,0
490,789,-1
491,793,-1
492,797,-1
493,800,210
494,801,-1
495,802,82
496,805,236
497,809,-1
498,813,102
499,817,-1
500,821,-1
501,825,-1
502,826,12
503,828,32
504,829,316
505,833,190
506,837,46
507,841,-1
508,845,-1
509,848,102
510,849,-1
511,852,20
512,853,-1
513,854,100
514,856,282
515,857,-1
516,860,0
517,861,-1
518,865,6
519,869,-1
520,873,-1
521,877,-1
522,878,60
523,881,-1
524,885,100
525,889,18
526,893,-1
527,896,68
528,900,42
529,904,164
530,906,4
531,908,18
532,912,64
533,916,26
534,920,104
535,924,-1
536,928,126
537,929,-1
538,930,90
539,932,48
540,933,-1
541,936,24
542,937,74
543,940,30
544,941,210
545,944,188
546,946,4
547,948,14
548,952,218
549,956,8
550,960,240
551,964,24
552,968,62
553,972,248
554,976,-1
555,978,20
556,980,146
557,982,36
558,984,8
559,988,90
560,992,170
561,996,170
562,998,24
563,1000,22
564,1004,32
565,1008,234
566,1012,38
567,1016,8
568,1020,74
569,1024,-1
570,1028,56
571,1030,92
572,1032,28
573,1036,-1
574,1038,8
575,1044,134
576,1046,82
577,1048,268
578,1052,118
579,1054,252
580,1062,66
581,1067,0
582,1068,152
583,1072,30
584,1076,154
585,1078,166
586,1086,122
587,1087,246
588,1092,24
589,1094,78
590,1100,102
591,1102,124
592,1105,258
593,1106,52
594,1107,-1
595,1108,108
596,1109,112
597,1111,122
598,1112,0
599,1113,104
600,1114,-1
601,1116,-1
602,1118,116
603,1119,272
604,1124,98
605,1126,26
606,1130,0
607,1132,308
608,1134,144
609,1140,46
610,1142,88
611,1148,208
612,1150,8
613,1153,-1
614,1159,-1
615,1164,28
616,1165,156
617,1166,8
618,1167,-1
619,1169,152
620,1175,64
621,1177,20
622,1182,24
623,1183,152
624,1185,42
625,1187,132
626,1188,-1
627,1190,-1
628,1191,126
629,1192,190
630,1193,-1
631,1194,28
632,1196,240
633,1198,230
634,1199,-1
635,1201,-1
636,1204,8
637,1207,-1
638,1209,18
639,1215,12
640,1217,-1
641,1218,36
642,1223,-1
643,1224,46
644,1225,-1
645,1232,46
646,1233,160
647,1234,0
648,1239,34
649,1240,146
650,1241,190
651,1245,-1
652,1246,64
653,1247,170
654,1249,86
655,1251,108
656,1252,-1
657,1254,-1
658,1255,136
659,1256,82
660,1257,-1
661,1258,0
662,1263,-1
663,1265,-1
664,1266,148
665,1268,26
666,1271,-1
667,1273,12
668,1279,284
669,1284,26
670,1286,0
671,1292,82
672,1293,182
673,1294,42
674,1300,58
675,1302,8
676,1303,136
677,1307,310
678,1308,6
679,1310,0
680,1316,10
681,1318,156
682,1320,46
683,1324,118
684,1326,88
685,1332,186
686,1334,60
687,1342,144
688,1343,210
689,1348,8
690,1350,-1
691,1356,38
692,1358,110
693,1361,-1
694,1362,152
695,1364,-1
696,1366,52
697,1367,82
698,1369,6
699,1372,148
700,1374,270
701,1375,-1
702,1378,34
703,1379,-1
704,1380,10
705,1382,4
706,1383,164
707,1387,-1
708,1388,316
709,1390,12
710,1392,10
711,1396,16
712,1398,-1
713,1400,248
714,1404,22
715,1406,74
716,1409,-1
717,1410,64
718,1415,314
719,1416,24
720,1417,-1
721,1418,-1
722,1423,-1
723,1425,-1
724,1431,-1
725,1432,168
726,1433,226
727,1439,-1
728,1441,-1
729,1442,186
730,1444,28
731,1447,-1
732,1450,206
733,1452,-1
734,1454,-1
735,1455,-1
736,1457,-1
737,1460,0
738,1461,172
739,1463,-1
740,1465,-1
741,1471,-1
742,1472,14
743,1473,-1
744,1474,62
745,1479,188
746,1481,-1
747,1487,-1
748,1489,-1
749,1490,-1
750,1495,-1
751,1497,-1
752,1498,102
753,1499,196
754,1503,-1
755,1505,168
756,1511,-1
757,1513,-1
758,1519,-1
759,1521,-1
760,1522,284
761,1527,-1
762,1529,-1
763,1535,-1
764,1539,216
765,1548,266
766,1558,176
767,1571,-1
768,1573,-1
769,1574,-1
770,1582,-1
771,1588,234
772,1589,164
773,1590,194
774,1596,282
775,1597,260
776,1598,-1
777,1604,198
778,1618,-1
779,1619,94
780,1620,118
781,1622,172
782,1624,-1
783,1626,-1
784,1630,154
785,1643,-1
786,1644,112
787,1651,230
788,1654,258
789,1659,90
790,1660,-1
791,1664,210
792,1666,266
793,1672,160
794,1674,202
795,1676,312
796,1682,-1
797,1690,144
798,1694,112
799,1698,-1
800,1702,-1
801,1704,126
802,1708,222
803,1714,-1
804,1718,124
805,1720,168
806,1721,174
807,1722,216
808,1728,-1
809,1730,-1
810,1735,180
811,1736,116
812,1738,-1
813,1743,-1
814,1744,-1
815,1751,-1
816,1752,-1
817,1754,-1
818,1759,198
819,1762,144
820,1770,212
821,1777,-1
822,1778,-1
823,1783,266
824,1785,306
825,1786,306
826,1791,226
827,1793,-1
828,1795,238
829,1796,184
830,1806,-1
831,1811,-1
832,1827,250
833,1830,-1
834,1835,-1
835,1837,-1
836,1844,-1
837,1845,-1
838,1846,140
839,1853,-1
840,1854,-1
841,1875,304
842,1891,-1
843,1899,-1
844,1907,-1
845,1922,-1
