path_id,min_slice
8,0
12,4
96,0
142,4
414,0
90,8
23,14
102,18
179,0
385,8
507,4
15,4
33,22
63,12
74,0
78,6
82,16
84,22
99,16
298,8
368,12
380,18
405,28
416,24
442,32
16,20
435,32
7,38
25,26
108,24
433,36
42,8
61,44
76,48
149,42
366,42
374,50
39,32
101,50
109,38
491,58
9,62
10,48
19,62
114,30
242,56
244,66
280,22
438,70
446,80
2,70
0,84
29,100
49,108
53,114
62,70
86,90
106,82
113,44
254,62
291,70
292,48
378,78
112,90
127,90
342,12
389,120
391,130
495,90
4,120
22,90
46,98
72,120
272,60
277,100
286,74
290,120
469,62
1,134
6,138
35,158
89,70
103,140
104,108
110,150
111,118
115,128
387,162
38,120
80,146
246,138
274,88
288,150
440,162
88,168
94,190
41,212
45,222
93,162
107,176
128,190
251,168
407,232
409,242
11,204
13,216
14,168
92,252
304,190
382,202
481,252
3,178
5,260
17,276
28,232
91,260
348,202
372,220
412,108
448,276
493,296
501,166
503,260
68,304
119,-1
258,128
260,142
419,218
425,-1
64,-1
66,-1
100,-1
240,182
370,276
27,-1
125,-1
499,-1
30,242
59,304
97,276
98,-1
121,-1
294,232
296,298
376,276
393,146
403,-1
427,-1
124,292
67,-1
262,-1
264,-1
266,-1
302,-1
489,-1
95,-1
105,-1
116,-1
118,-1
24,-1
47,-1
51,-1
281,-1
465,-1
21,-1
37,-1
65,-1
117,-1
120,-1
132,-1
249,-1
276,-1
395,-1
401,-1
69,-1
278,-1
57,-1
31,-1
70,-1
256,-1
397,-1
71,-1
36,-1
122,-1
123,-1
300,-1
18,-1
26,-1
43,-1
44,-1
471,-1
40,-1
55,-1
20,-1
34,-1
32,-1
487,-1
483,-1
485,-1
