path_id,min_slice
1163,0
617,0
621,0
432,0
600,0
64,0
696,0
1144,0
280,0
220,0
1135,4
214,4
516,0
1223,0
948,0
210,8
7,0
520,4
296,12
952,4
181,16
1074,0
178,4
1111,0
556,8
137,0
599,0
507,0
123,0
493,4
95,0
813,4
88,4
964,0
705,4
713,0
22,0
754,0
1005,0
487,0
461,8
451,4
66,4
759,4
1142,4
26,4
762,8
974,4
940,4
915,0
913,4
60,12
774,12
445,0
45,8
42,12
802,4
818,8
824,12
37,8
174,12
316,20
20,12
635,4
703,8
609,10
897,16
879,4
728,8
35,18
720,0
94,22
18,24
495,8
1061,0
489,8
616,10
106,14
511,4
648,0
605,16
370,26
603,22
16,16
1114,0
465,22
776,28
1138,0
881,16
519,10
1190,32
43,30
1240,14
1140,8
306,38
1122,6
552,18
551,16
154,24
1117,8
12,14
1113,4
176,30
160,36
57,28
68,0
67,4
59,20
290,44
950,8
61,20
911,8
172,42
527,50
63,34
910,0
982,14
986,0
907,42
766,34
530,36
768,42
385,50
288,4
278,12
485,4
906,0
1063,6
441,8
274,0
540,58
547,22
276,8
1120,12
10,20
447,22
1015,4
1121,14
427,26
1011,12
415,16
861,22
4,4
496,50
74,10
352,58
314,66
814,28
430,44
110,50
615,30
1060,0
1059,14
1070,18
868,20
716,22
875,30
744,58
748,66
852,66
537,38
972,8
968,16
1086,16
694,14
407,24
646,6
647,0
654,14
901,58
848,46
1112,6
905,68
898,8
770,74
1160,14
638,38
49,32
477,12
87,28
188,74
953,30
1157,22
732,38
632,56
631,66
630,48
92,78
740,84
424,52
426,62
904,18
708,8
81,48
1134,20
1148,24
1156,34
764,94
825,0
623,58
900,28
1146,44
980,24
164,84
622,76
458,58
100,88
25,34
532,72
536,94
619,86
41,16
522,44
1153,32
806,36
804,46
70,98
612,96
1020,104
24,74
216,84
118,108
1108,16
449,82
266,24
71,42
338,94
558,114
130,4
944,34
226,104
76,26
356,114
598,22
1207,0
433,54
1007,28
1201,12
504,104
1004,0
1110,26
996,44
116,118
543,106
270,34
549,118
1154,54
614,68
1128,30
9,116
1162,66
539,130
856,142
40,52
524,66
899,130
1057,30
620,154
1145,42
101,68
440,92
457,142
752,128
428,104
978,8
1107,10
874,40
83,80
876,52
419,64
437,76
909,16
31,16
1158,78
8,22
34,88
1104,38
13,154
84,166
606,34
645,8
473,140
1109,22
90,180
38,100
19,114
1127,54
626,80
1105,36
914,8
431,128
947,40
949,54
62,92
954,68
870,64
781,154
69,38
877,94
284,20
80,194
397,126
1152,90
514,28
751,168
454,106
152,124
387,6
3,26
456,120
72,82
557,166
2,12
1137,68
342,140
512,42
462,134
469,182
492,196
224,154
282,34
120,208
286,48
108,222
112,236
500,210
358,168
1106,50
1141,82
816,56
1000,20
17,28
260,46
132,14
139,30
244,184
366,200
298,216
508,224
633,108
78,250
79,148
916,22
483,34
471,240
33,116
1012,12
413,142
399,158
604,48
1129,98
6,26
624,180
756,256
96,164
436,132
710,6
409,174
862,78
538,138
863,124
866,94
435,190
936,24
46,206
902,38
636,196
809,64
642,140
73,52
1028,154
610,156
1151,114
541,212
422,148
553,230
608,174
434,166
1062,8
1149,132
992,56
114,266
128,46
1150,104
627,248
0,42
91,180
86,284
1126,42
550,172
644,24
601,72
956,36
700,18
687,80
1058,26
15,222
801,198
738,272
629,266
688,98
490,290
403,240
240,232
1008,28
65,302
528,78
990,54
860,110
439,96
1131,150
919,28
918,38
1123,168
28,258
340,250
32,276
425,294
867,192
872,128
882,148
30,184
1067,42
304,268
908,56
917,46
27,288
928,20
988,96
481,50
821,10
1006,46
21,40
1010,66
896,54
625,212
817,30
873,232
869,252
1132,60
470,70
692,114
1064,44
1066,64
805,116
548,190
1216,204
395,116
401,40
652,42
865,272
1133,186
554,210
452,216
521,230
93,236
912,76
268,62
924,134
602,136
607,90
438,224
704,156
712,22
1155,206
613,292
1116,80
262,82
596,176
525,250
1130,102
1125,226
460,256
1056,84
474,90
23,244
1147,248
85,278
994,72
1139,270
1115,50
962,136
1024,272
945,158
545,284
546,294
707,198
1124,124
808,110
526,154
534,266
1118,146
1119,292
984,74
810,132
812,156
976,94
820,180
822,204
272,104
479,112
864,168
39,288
880,192
960,118
29,60
411,60
959,180
650,62
1065,62
597,228
1136,168
463,-1
463,-1
463,-1
463,-1
463,-1
463,-1
463,-1
1,-1
1,-1
1,-1
1,-1
1,-1
393,-1
5,-1
5,-1
5,-1
5,-1
5,-1
11,-1
11,-1
11,-1
11,-1
11,-1
11,-1
405,-1
14,-1
14,-1
14,-1
14,-1
14,-1
14,-1
36,-1
36,-1
36,-1
1030,-1
1030,-1
1030,-1
1030,-1
1030,-1
1030,-1
1030,-1
1030,-1
1030,-1
1030,-1
1030,-1
1030,-1
1030,-1
51,-1
51,-1
51,-1
53,-1
53,-1
53,-1
54,-1
54,-1
54,-1
391,-1
56,-1
56,-1
56,-1
56,-1
56,-1
56,-1
58,-1
58,-1
58,-1
58,-1
58,-1
58,-1
443,-1
443,-1
443,-1
443,-1
443,-1
443,-1
443,-1
443,-1
443,-1
389,-1
82,-1
82,-1
82,-1
82,-1
467,-1
467,-1
467,-1
467,-1
467,-1
467,-1
467,-1
467,-1
89,-1
89,-1
89,-1
89,-1
89,-1
89,-1
89,-1
475,-1
475,-1
475,-1
475,-1
475,-1
475,-1
475,-1
97,-1
97,-1
97,-1
97,-1
98,-1
98,-1
98,-1
98,-1
102,-1
102,-1
102,-1
102,-1
103,-1
103,-1
103,-1
103,-1
103,-1
103,-1
103,-1
104,-1
104,-1
104,-1
104,-1
107,-1
107,-1
107,-1
107,-1
107,-1
107,-1
793,-1
793,-1
793,-1
793,-1
793,-1
793,-1
142,-1
142,-1
142,-1
