path_id,min_slice
0,224
1,174
2,4
4,146
5,242
6,76
7,232
8,126
9,-1
10,172
11,280
12,14
13,84
14,44
15,148
16,-1
17,72
18,26
19,-1
20,44
21,-1
22,38
23,-1
24,242
25,190
26,152
28,164
29,188
30,60
31,204
32,226
33,-1
34,82
35,0
36,0
37,8
38,148
39,90
40,52
41,32
42,74
43,50
44,6
45,-1
46,4
47,166
49,-1
50,12
51,212
52,76
53,236
54,214
55,28
56,0
57,252
58,0
59,0
60,244
61,-1
62,220
63,82
64,0
65,46
66,4
67,24
68,-1
69,94
70,16
71,-1
72,8
73,260
74,0
75,4
76,0
77,-1
78,4
80,264
81,236
82,90
84,136
85,102
86,236
87,-1
88,168
89,98
90,84
91,4
92,76
93,-1
94,0
95,46
96,32
97,62
98,8
99,-1
100,-1
101,-1
102,14
103,-1
104,16
105,20
106,48
107,-1
108,78
109,-1
110,286
111,254
112,12
113,182
114,-1
115,-1
116,6
117,194
118,8
119,168
120,16
121,112
122,268
123,104
124,20
125,170
126,14
127,38
128,42
129,-1
130,-1
131,158
132,44
133,-1
136,86
137,290
138,50
139,-1
140,0
141,270
142,126
143,-1
144,174
145,278
146,104
148,206
149,112
150,252
151,94
152,32
153,274
154,108
155,84
156,-1
158,144
159,4
160,58
161,42
162,-1
163,130
164,62
165,64
168,44
169,-1
170,66
171,26
172,10
173,-1
174,148
176,186
177,298
178,56
180,24
181,-1
182,84
183,-1
184,12
185,104
186,4
187,98
188,-1
190,58
191,252
192,78
193,50
194,58
195,192
196,-1
197,-1
200,168
201,-1
202,58
203,-1
204,8
206,-1
207,-1
208,20
210,64
211,-1
212,-1
213,200
214,38
215,290
216,126
217,136
218,66
220,158
221,160
222,24
223,200
224,4
225,8
226,32
227,-1
229,-1
232,0
233,-1
234,72
235,-1
236,170
237,-1
238,302
240,174
241,-1
242,-1
243,-1
244,24
245,260
246,204
247,138
248,150
250,20
251,-1
252,182
253,178
254,78
256,280
257,12
258,-1
259,-1
260,20
264,122
265,-1
266,22
267,72
268,200
270,210
272,118
273,-1
274,102
275,122
276,96
277,-1
278,220
279,122
280,36
281,36
282,12
284,144
286,-1
287,52
288,-1
289,110
290,72
294,136
295,-1
296,106
297,-1
298,12
300,44
302,192
304,-1
306,108
308,16
309,86
310,-1
312,0
314,202
316,-1
317,228
318,0
320,-1
324,150
325,-1
326,130
327,-1
328,-1
329,-1
330,52
332,212
333,98
334,-1
336,298
337,-1
338,44
340,-1
342,64
345,32
347,16
348,192
356,184
357,-1
358,152
360,198
362,36
363,-1
364,112
366,-1
368,50
370,48
372,0
374,4
376,190
377,296
378,0
379,-1
380,-1
382,-1
386,54
387,-1
388,92
389,-1
390,16
391,12
392,236
393,-1
394,72
395,66
396,120
397,98
399,-1
401,156
403,220
405,240
407,-1
408,114
409,124
410,120
411,-1
413,-1
416,20
418,30
420,46
422,-1
424,-1
425,134
427,180
429,8
431,270
433,12
435,-1
436,100
437,22
438,54
439,-1
441,116
444,26
445,270
446,70
447,-1
448,174
449,-1
450,256
451,102
453,74
454,-1
455,-1
457,218
459,26
461,290
463,-1
465,266
466,132
467,142
468,164
469,-1
471,-1
474,4
475,-1
476,0
477,-1
478,16
479,-1
480,0
481,-1
483,32
484,58
485,16
487,-1
489,110
491,220
495,240
496,8
497,100
498,64
499,-1
500,36
503,-1
506,32
507,-1
508,4
509,-1
510,132
511,-1
514,132
526,22
527,162
528,12
529,-1
536,206
537,-1
538,8
540,92
541,-1
544,-1
545,206
549,4
553,58
554,150
555,180
556,74
557,72
562,64
563,-1
564,92
566,34
577,36
578,174
579,112
584,222
588,116
593,302
596,8
597,280
600,216
604,246
605,-1
608,132
609,-1
617,-1
620,248
624,38
628,56
632,260
640,158
642,264
644,0
646,270
648,12
652,32
654,-1
656,32
666,-1
668,52
670,288
672,16
673,82
674,0
676,-1
678,-1
680,18
681,-1
684,8
688,-1
689,20
690,-1
692,8
696,112
700,-1
702,0
704,92
714,-1
716,4
720,128
722,42
724,122
726,4
728,116
732,30
738,84
740,76
744,144
748,38
750,-1
752,0
762,18
764,110
769,-1
770,4
773,-1
774,132
776,138
777,254
781,52
785,0
789,-1
793,-1
797,-1
800,-1
801,-1
802,50
805,-1
809,-1
813,140
817,-1
821,-1
825,-1
826,22
828,160
829,196
833,-1
837,36
841,280
845,280
848,166
849,310
852,44
853,-1
854,176
856,-1
857,-1
860,0
861,-1
865,6
869,-1
873,-1
877,-1
878,146
881,-1
885,238
889,18
893,-1
896,148
900,42
904,-1
906,4
908,18
912,56
916,26
920,132
924,-1
928,150
929,-1
930,-1
932,194
933,262
936,24
937,122
940,78
941,156
944,-1
946,4
948,14
952,182
956,18
960,-1
964,30
968,72
972,-1
976,-1
978,20
980,170
982,98
984,8
988,126
992,180
996,-1
998,36
1000,22
1004,32
1008,-1
1012,38
1016,92
1020,84
1024,-1
1028,56
1030,190
1032,52
1036,-1
1038,8
1044,200
1046,304
1048,-1
1052,204
1054,206
1062,76
1067,0
1068,218
1072,42
1076,220
1078,230
1086,190
1087,-1
1092,66
1094,88
1100,94
1102,160
1105,20
1106,0
1107,-1
1108,46
1109,12
1111,32
1112,8
1113,0
1114,-1
1116,290
1118,152
1119,-1
1124,98
1126,26
1130,38
1132,60
1134,-1
1140,46
1142,108
1148,-1
1150,8
1153,-1
1159,-1
1164,212
1165,0
1166,-1
1167,108
1169,302
1175,116
1177,26
1182,70
1183,46
1185,198
1187,220
1188,-1
1190,-1
1191,138
1192,-1
1193,-1
1194,12
1196,240
1198,-1
1199,-1
1201,-1
1204,132
1207,-1
1209,18
1215,12
1217,-1
1218,48
1223,-1
1224,262
1225,-1
1232,230
1233,4
1234,20
1239,34
1240,200
1241,270
1245,-1
1246,244
1247,64
1249,266
1251,4
1252,302
1254,-1
1255,248
1256,110
1257,-1
1258,0
1263,-1
1265,-1
1266,0
1268,150
1271,134
1273,18
1279,-1
1284,36
1286,16
1292,248
1293,304
1294,52
1300,6
1302,288
1303,84
1307,28
1308,6
1310,0
1316,10
1318,44
1320,206
1324,236
1326,126
1332,250
1334,276
1342,268
1343,-1
1348,8
1350,-1
1356,-1
1358,110
1361,-1
1362,4
1364,190
1366,62
1367,224
1369,12
1372,28
1374,-1
1375,-1
1378,60
1379,-1
1380,44
1382,18
1383,28
1387,146
1388,308
1390,30
1392,58
1396,16
1398,-1
1400,-1
1404,22
1406,-1
1409,-1
1410,-1
1415,32
1416,72
1417,-1
1418,-1
1423,-1
1425,-1
1431,-1
1432,-1
1433,-1
1439,-1
1441,-1
1442,90
1444,28
1447,-1
1450,290
1452,242
1454,-1
1455,-1
1457,-1
1460,0
1461,36
1463,-1
1465,-1
1471,-1
1472,44
1473,198
1474,68
1479,144
1481,304
1487,-1
1489,-1
1490,-1
1495,-1
1497,-1
1498,-1
1499,-1
1503,-1
1505,114
1511,-1
1513,-1
1519,-1
1521,-1
1522,-1
1527,164
1529,-1
1535,-1
1539,174
1548,-1
1558,56
1571,-1
1573,88
1574,160
1582,174
1588,212
1589,32
1590,84
1596,110
1597,42
1598,12
1604,114
1618,154
1619,154
1620,134
1622,26
1624,-1
1626,-1
1630,34
1643,-1
1644,0
1651,220
1654,36
1659,24
1660,262
1664,142
1666,280
1672,40
1674,210
1676,188
1682,-1
1690,6
1694,84
1698,-1
1702,196
1704,242
1708,174
1714,-1
1718,242
1720,48
1721,120
1722,220
1728,-1
1730,-1
1735,126
1736,88
1738,72
1743,110
1744,204
1751,144
1752,-1
1754,188
1759,-1
1762,298
1770,68
1777,290
1778,200
1783,70
1785,14
1786,0
1791,230
1793,304
1795,242
1796,200
1806,-1
1811,54
1827,302
1830,222
1835,8
1837,280
1844,280
1845,-1
1846,18
1853,-1
1854,-1
1875,98
1891,-1
1899,-1
1907,-1
1922,-1
