path_id,min_slice
0,-1
1,-1
2,208
3,212
4,102
5,-1
6,288
7,4
8,160
9,-1
10,22
11,-1
12,16
13,182
14,-1
15,-1
16,88
17,40
18,20
19,302
20,26
21,102
22,30
23,-1
24,170
25,-1
26,0
27,-1
28,-1
29,140
30,-1
31,214
32,-1
33,-1
34,132
35,32
36,-1
37,8
38,-1
39,-1
40,154
41,16
42,34
43,38
45,4
46,106
49,56
51,-1
53,-1
54,-1
56,278
57,68
58,-1
59,44
60,12
61,88
62,228
63,164
64,26
65,194
66,12
67,62
68,4
69,-1
70,-1
71,122
72,288
73,-1
74,182
76,202
78,-1
79,-1
80,-1
81,172
82,-1
83,304
84,-1
85,-1
86,-1
87,204
88,40
89,-1
90,-1
91,-1
92,244
93,-1
94,78
95,12
96,-1
97,-1
98,-1
100,254
101,-1
102,-1
103,-1
104,-1
106,-1
107,-1
108,-1
110,84
112,-1
114,-1
116,296
118,286
120,-1
123,44
128,-1
130,122
132,222
137,4
139,304
142,-1
144,-1
148,-1
152,-1
154,60
160,66
164,154
172,114
174,72
176,78
178,12
181,40
188,164
210,4
214,142
216,94
220,8
224,232
226,104
236,-1
238,-1
240,214
244,-1
260,174
262,-1
266,84
268,244
270,140
272,-1
274,44
276,52
278,68
280,12
282,294
284,-1
286,-1
288,76
290,16
292,-1
296,0
298,246
304,-1
306,22
314,44
316,28
326,-1
336,-1
338,84
340,-1
342,126
352,52
354,-1
356,114
358,262
360,-1
366,278
370,34
385,60
387,244
389,-1
391,-1
393,-1
395,-1
397,156
399,166
401,258
403,240
405,-1
407,16
409,208
411,-1
413,224
415,66
419,74
422,274
424,94
425,-1
426,104
427,-1
428,122
430,52
431,274
432,0
433,-1
434,292
435,-1
436,196
437,196
438,-1
439,-1
440,134
441,94
443,-1
445,0
447,146
449,244
451,16
452,-1
454,108
456,156
457,-1
458,146
460,-1
461,-1
462,122
463,-1
465,82
467,-1
469,126
470,140
471,-1
473,214
474,172
475,-1
477,12
479,58
481,38
483,22
485,4
487,0
489,50
490,-1
492,246
493,36
494,-1
495,72
496,94
498,-1
500,260
502,-1
504,114
506,-1
507,190
508,304
511,8
512,66
514,92
516,0
519,20
520,12
521,-1
522,56
523,-1
524,66
525,-1
526,264
527,310
528,226
530,44
532,84
534,-1
536,30
537,248
538,92
539,300
540,22
541,-1
542,-1
543,-1
544,214
545,-1
546,272
547,256
548,174
549,-1
550,132
551,134
552,16
553,-1
554,194
555,-1
556,0
557,-1
558,44
559,-1
596,260
597,-1
598,16
599,68
600,36
601,-1
602,182
603,118
604,156
605,124
606,68
607,-1
608,50
609,44
610,102
611,-1
612,158
613,282
614,-1
615,94
616,130
617,32
618,-1
619,168
620,264
621,0
622,178
623,-1
624,-1
625,240
626,-1
627,-1
628,-1
629,-1
630,-1
631,188
632,198
633,-1
635,50
636,-1
637,-1
638,40
640,-1
642,-1
644,24
645,16
646,6
647,0
648,0
650,62
652,42
654,14
687,-1
688,222
692,-1
694,-1
696,4
700,208
703,304
704,-1
705,8
707,-1
708,22
710,78
712,-1
713,0
716,4
720,16
728,140
732,194
738,-1
740,32
743,-1
744,16
746,-1
748,24
751,228
752,68
754,0
756,288
759,4
761,-1
762,12
764,42
766,166
768,174
770,52
774,146
776,156
781,274
793,-1
801,-1
802,0
804,48
805,-1
806,58
808,282
809,-1
810,-1
812,-1
813,12
814,40
816,102
817,-1
818,4
820,-1
821,-1
822,-1
824,8
825,82
848,-1
852,84
856,-1
860,140
861,24
862,102
863,86
864,276
865,142
866,118
867,162
868,36
869,182
870,80
871,260
872,208
873,202
874,56
875,32
876,68
877,72
879,12
880,-1
881,18
882,228
883,-1
896,54
897,26
898,8
899,122
900,18
901,48
902,38
903,264
904,28
905,58
906,0
907,32
908,56
909,68
910,0
911,40
912,76
913,8
914,8
915,12
916,22
917,182
918,38
919,164
924,-1
928,-1
936,180
940,8
944,40
945,204
947,62
948,0
949,126
950,16
952,8
953,30
954,154
956,36
959,-1
960,94
962,-1
964,0
968,20
972,28
974,4
976,118
978,8
980,50
982,22
984,140
986,0
988,168
990,54
992,104
994,72
996,60
1000,20
1004,130
1005,0
1006,-1
1007,20
1008,-1
1010,-1
1011,4
1012,240
1015,12
1020,122
1024,-1
1028,254
1030,-1
1056,108
1057,34
1058,16
1059,18
1060,0
1061,12
1062,34
1063,26
1064,52
1065,146
1066,72
1067,56
1070,194
1074,162
1086,132
1104,0
1105,0
1106,12
1107,14
1108,28
1109,26
1110,38
1111,40
1112,50
1113,44
1114,60
1115,50
1116,0
1117,0
1118,22
1119,6
1120,44
1121,28
1122,52
1123,36
1124,58
1125,54
1126,80
1127,76
1128,98
1129,90
1130,110
1131,106
1132,132
1133,124
1134,152
1135,144
1136,162
1137,148
1138,186
1139,162
1140,184
1141,192
1142,190
1143,208
1144,194
1145,232
1146,198
1147,244
1148,208
1149,266
1150,218
1151,284
1152,236
1153,302
1154,250
1155,-1
1156,262
1157,-1
1158,272
1159,-1
1160,284
1161,-1
1162,294
1163,312
1190,150
1201,232
1207,-1
1216,254
1223,8
1224,-1
1240,102
