,path_id,min_slice
0,0,10
1,1,-1
2,2,42
3,3,-1
4,4,60
5,5,58
6,6,4
7,7,-1
8,8,26
9,9,-1
10,10,0
11,11,62
12,12,0
13,13,-1
14,14,30
15,15,-1
16,16,14
17,17,-1
18,18,54
19,19,-1
20,20,0
21,21,-1
22,22,4
23,24,10
24,25,-1
25,26,20
26,27,-1
27,28,36
28,29,-1
29,30,0
30,31,126
31,32,4
32,33,144
33,34,56
34,35,114
35,36,24
36,37,96
37,38,40
38,39,106
39,40,12
40,41,100
41,42,0
42,44,32
43,45,236
44,46,18
45,48,48
46,49,228
47,50,4
48,51,270
49,52,10
50,53,252
51,54,-1
52,56,-1
53,58,312
54,60,-1
55,62,-1
56,64,-1
57,66,-1
58,67,-1
59,68,-1
60,69,-1
61,70,-1
62,71,-1
63,72,114
64,73,-1
65,74,136
66,75,-1
67,76,160
68,77,-1
69,78,50
70,79,-1
71,80,54
72,81,-1
73,82,60
74,83,-1
75,84,80
76,85,-1
77,86,96
78,87,-1
79,88,70
80,89,-1
81,90,-1
82,91,-1
83,92,-1
84,93,276
85,94,-1
86,95,284
87,96,-1
88,97,-1
89,98,-1
90,99,-1
91,100,-1
92,101,-1
93,102,-1
94,103,-1
95,104,-1
96,105,-1
97,106,-1
98,107,-1
99,108,-1
100,109,-1
101,110,298
102,111,-1
103,112,294
104,113,-1
105,114,304
106,115,-1
107,116,-1
108,117,-1
109,118,-1
110,119,-1
111,120,-1
112,121,-1
113,122,310
114,123,272
115,124,270
116,126,280
117,128,264
118,130,300
119,132,244
120,134,-1
121,136,-1
122,138,-1
123,139,-1
124,140,-1
125,142,248
126,144,-1
127,146,252
128,148,-1
129,150,256
130,152,290
131,154,-1
132,156,-1
133,158,-1
134,160,-1
135,162,260
136,164,0
137,165,-1
138,166,14
139,167,-1
140,168,28
141,169,-1
142,170,-1
143,171,-1
144,172,-1
145,173,304
146,174,-1
147,175,-1
148,177,-1
149,178,-1
150,179,296
151,191,292
152,196,0
153,198,0
154,200,6
155,202,20
156,203,-1
157,204,12
158,205,-1
159,206,52
160,207,-1
161,208,36
162,209,-1
163,210,10
164,211,-1
165,212,22
166,213,-1
167,214,0
168,215,-1
169,216,82
170,217,-1
171,218,60
172,219,-1
173,220,40
174,221,-1
175,222,0
176,224,12
177,226,26
178,227,-1
179,228,18
180,229,-1
181,230,0
182,231,-1
183,232,40
184,233,-1
185,234,26
186,235,138
187,236,12
188,238,0
189,240,0
190,241,198
191,242,22
192,243,166
193,244,44
194,245,216
195,246,8
196,247,152
197,248,0
198,249,252
199,250,20
200,251,182
201,252,28
202,253,56
203,254,60
204,255,60
205,256,12
206,257,116
207,258,20
208,259,100
209,260,80
210,261,64
211,262,42
212,263,86
213,264,0
214,265,76
215,266,6
216,267,138
217,268,104
218,269,70
219,270,12
220,271,-1
221,272,0
222,273,-1
223,274,6
224,275,-1
225,276,24
226,277,248
227,278,0
228,279,224
229,280,12
230,281,230
231,282,28
232,284,12
233,285,94
234,286,20
235,287,60
236,288,0
237,289,128
238,290,48
239,291,76
240,292,6
241,293,108
242,294,0
243,296,20
244,297,234
245,298,8
246,299,274
247,300,64
248,301,-1
249,302,88
250,303,-1
251,304,70
252,305,-1
253,306,94
254,307,204
255,308,86
256,309,156
257,310,186
258,311,224
259,312,150
260,313,136
261,314,124
262,315,128
263,316,206
264,317,116
265,318,90
266,319,170
267,320,106
268,321,108
269,322,100
270,323,112
271,324,168
272,325,186
273,326,246
274,327,146
275,328,114
276,329,122
277,330,226
278,332,136
279,334,4
280,335,-1
281,336,0
282,337,-1
283,338,46
284,339,-1
285,340,18
286,341,-1
287,342,32
288,343,-1
289,344,10
290,345,-1
291,346,62
292,348,82
293,349,-1
294,350,20
295,352,0
296,354,4
297,356,280
298,357,282
299,358,-1
300,359,268
301,360,214
302,361,74
303,362,-1
304,364,268
305,365,70
306,366,50
307,368,44
308,369,-1
309,370,-1
310,371,-1
311,372,62
312,373,-1
313,374,12
314,375,-1
315,376,34
316,378,0
317,379,-1
318,380,22
319,382,8
320,384,0
321,385,-1
322,386,14
323,387,-1
324,388,0
325,389,-1
326,390,4
327,391,-1
328,392,32
329,393,-1
330,394,0
331,395,-1
332,396,16
333,397,-1
334,398,86
335,399,128
336,400,68
337,402,72
338,405,-1
339,407,-1
340,409,-1
341,411,-1
342,413,-1
343,415,-1
344,419,-1
345,420,10
346,422,0
347,424,4
348,425,-1
349,426,34
350,427,204
351,428,20
352,429,46
353,431,294
354,433,118
355,435,148
356,437,136
357,439,182
358,441,164
359,443,126
360,445,178
361,447,160
362,449,152
363,451,194
364,453,242
365,455,-1
366,456,306
367,457,168
368,459,182
369,461,262
370,463,174
371,465,208
372,467,224
373,468,24
374,469,-1
375,470,0
376,471,-1
377,472,6
378,473,-1
379,475,-1
380,477,-1
381,479,-1
382,481,-1
383,483,-1
384,485,-1
385,487,-1
386,489,-1
387,491,-1
388,492,36
389,493,-1
390,494,0
391,495,302
392,496,16
393,497,-1
394,499,-1
395,501,-1
396,503,-1
397,507,-1
398,509,-1
399,511,-1
400,516,4
401,518,0
402,520,26
403,522,14
404,524,42
405,526,64
406,528,14
407,530,0
408,532,4
409,534,0
410,536,12
411,540,20
412,541,118
413,542,0
414,544,4
415,545,106
416,546,0
417,548,10
418,549,96
419,550,34
420,553,-1
421,555,-1
422,557,-1
423,558,52
424,559,218
425,560,68
426,561,164
427,562,0
428,563,180
429,564,26
430,565,118
431,566,8
432,567,240
433,568,38
434,569,136
435,570,4
436,571,198
437,572,84
438,573,126
439,574,16
440,575,150
441,576,-1
442,577,-1
443,578,-1
444,579,316
445,580,-1
446,581,-1
447,582,-1
448,583,-1
449,584,-1
450,585,-1
451,586,-1
452,587,-1
453,588,74
454,589,300
455,590,4
456,591,-1
457,592,30
458,593,100
459,594,58
460,595,262
461,596,12
462,597,-1
463,598,44
464,599,104
465,600,20
466,601,-1
467,602,94
468,603,286
469,604,0
470,605,274
471,606,8
472,607,142
473,608,44
474,609,122
475,610,0
476,611,74
477,612,24
478,613,60
479,614,120
480,615,36
481,616,34
482,617,90
483,618,62
484,619,106
485,620,16
486,621,16
487,622,80
488,623,0
489,624,142
490,625,8
491,626,100
492,627,26
493,628,4
494,629,48
495,642,32
496,644,52
497,646,16
498,648,72
499,650,0
500,652,8
501,654,0
502,660,42
503,662,58
504,664,80
505,666,4
506,668,10
507,670,0
508,672,16
509,674,0
510,676,8
511,680,0
512,685,28
513,686,6
514,692,0
515,694,12
516,695,-1
517,696,0
518,697,-1
519,698,26
520,699,-1
521,700,174
522,701,204
523,702,142
