path_id,min_slice
802,0
948,0
952,4
964,0
974,4
1111,0
1142,0
1144,4
137,0
432,0
487,0
516,0
913,0
915,4
1135,8
1163,0
950,8
1113,4
1114,0
1122,4
1138,10
1140,12
22,4
42,8
45,12
60,0
66,16
280,0
493,8
600,0
696,0
705,4
713,8
818,4
824,8
26,8
68,0
88,4
123,12
407,20
415,28
445,6
507,0
511,16
519,22
520,16
556,0
599,12
617,8
648,0
720,20
813,16
897,16
906,0
910,0
968,20
972,28
982,14
1060,0
1061,0
1117,18
1120,16
37,10
451,36
621,4
754,0
759,4
940,12
1005,0
12,16
57,22
495,40
804,16
806,26
879,36
881,42
898,8
900,18
904,28
944,46
953,22
980,56
1108,6
1112,16
1134,24
1146,24
1148,34
1156,44
1160,54
7,28
64,40
296,4
430,14
485,4
646,6
762,32
868,12
907,32
911,40
986,4
1059,6
1063,14
1074,12
1121,64
94,40
95,22
210,12
220,36
419,44
552,4
603,48
605,54
609,26
635,32
703,60
774,16
996,66
1104,26
1107,10
1110,38
1128,34
1154,72
1158,84
1162,96
4,14
10,26
63,46
130,22
214,20
278,24
288,40
424,40
426,50
477,12
530,60
647,20
654,14
814,66
861,74
875,82
901,54
905,64
1153,46
1157,72
18,68
20,74
35,80
43,86
616,66
914,8
947,40
949,54
954,68
1105,22
1109,36
1152,108
178,32
461,78
1223,28
59,56
110,82
274,36
276,44
290,48
306,54
316,60
370,66
399,62
409,82
413,98
428,92
440,104
540,10
551,62
615,68
694,90
716,28
874,38
876,50
899,90
902,38
909,74
916,22
978,24
1057,36
1106,50
1145,82
49,114
71,124
532,116
708,38
403,134
728,82
776,36
918,38
992,82
1058,26
1062,44
1126,94
1150,122
181,72
447,126
512,76
514,90
744,8
748,20
870,76
1011,90
1015,98
1127,140
1137,154
34,152
40,164
41,102
92,112
100,122
118,132
266,52
465,46
489,48
522,90
536,18
558,36
598,36
612,106
619,116
622,142
631,152
632,162
896,54
908,56
912,76
988,88
1064,62
1066,82
1132,112
1190,76
61,54
132,92
139,108
314,82
352,90
385,98
436,134
483,22
537,126
547,134
710,142
862,172
866,188
1000,42
1070,58
1086,134
1129,168
1141,184
106,172
154,150
160,156
174,162
176,178
393,176
808,98
945,134
962,156
1056,102
1115,50
1116,132
1118,154
1124,200
1130,222
2,184
19,198
38,212
72,226
282,106
284,120
286,134
387,82
449,184
606,72
623,126
630,158
638,48
645,46
740,52
877,136
8,62
16,240
31,226
67,96
116,178
128,198
270,216
389,246
391,270
405,294
422,194
434,212
441,142
524,190
620,204
644,24
766,66
768,102
810,150
812,174
852,104
860,216
919,112
956,110
959,178
984,142
990,128
1004,120
1123,200
1131,218
1136,244
1149,268
1151,286
1240,124
6,228
17,102
46,-1
338,148
395,202
438,230
458,202
481,82
604,212
652,42
712,228
764,110
770,246
816,198
825,172
863,214
872,234
882,254
903,150
917,170
928,244
1067,62
1133,236
1155,-1
80,248
84,262
90,276
108,290
112,304
120,-1
454,-1
456,130
462,-1
614,182
752,74
1007,274
172,264
496,256
527,194
994,146
1119,-1
1125,-1
1139,-1
1147,-1
0,272
28,-1
32,-1
65,190
81,144
87,154
216,166
226,264
700,216
732,274
848,-1
1020,62
13,212
78,-1
260,290
356,176
411,264
437,-1
479,130
538,46
539,286
543,298
549,-1
624,-1
636,-1
650,62
809,234
864,-1
880,-1
960,168
976,192
1012,230
1065,88
1143,-1
1159,-1
1161,-1
626,250
751,130
24,238
36,-1
54,-1
401,288
470,102
602,98
865,264
867,284
869,-1
873,-1
1216,290
15,-1
83,164
86,-1
101,176
114,-1
528,-1
550,76
601,-1
627,-1
629,-1
687,-1
688,-1
856,-1
1008,246
51,-1
53,-1
164,310
188,-1
474,154
534,-1
596,264
871,-1
3,-1
33,-1
62,188
342,188
397,202
427,-1
431,-1
557,-1
633,304
642,-1
756,144
781,284
21,224
25,-1
97,-1
268,-1
452,-1
457,-1
548,112
554,202
607,-1
704,-1
805,-1
820,-1
822,-1
883,-1
1006,-1
1010,-1
224,298
608,-1
610,-1
738,160
298,216
358,248
366,274
435,-1
9,-1
102,-1
104,-1
262,-1
504,-1
526,-1
544,222
546,272
707,-1
1,-1
30,-1
469,202
473,216
625,-1
746,178
29,-1
79,-1
82,-1
96,-1
98,-1
244,-1
272,-1
340,-1
425,-1
471,298
541,-1
542,-1
553,-1
597,-1
611,-1
640,-1
1207,-1
23,-1
152,-1
492,-1
500,-1
613,-1
637,-1
1201,250
74,-1
107,-1
304,-1
817,-1
821,-1
924,262
1224,-1
91,-1
1028,-1
5,-1
39,-1
433,-1
618,-1
628,-1
743,-1
761,-1
70,-1
11,-1
14,-1
326,-1
336,-1
354,-1
460,-1
508,-1
545,-1
93,-1
240,-1
801,-1
69,-1
56,-1
58,-1
292,-1
360,-1
555,-1
559,-1
793,-1
936,-1
85,-1
463,-1
475,-1
490,-1
502,-1
1024,-1
27,-1
73,-1
89,-1
103,-1
236,-1
238,-1
521,-1
76,-1
467,-1
692,-1
443,-1
494,-1
525,-1
439,-1
142,-1
144,-1
148,-1
498,-1
506,-1
523,-1
1030,-1
