path_id,min_slice
0,30
1,118
2,12
3,146
4,52
5,162
6,70
7,38
8,0
9,56
10,104
11,220
12,4
13,252
14,252
15,0
16,4
17,162
18,-1
19,96
20,-1
21,-1
22,44
23,8
24,268
25,46
26,-1
27,290
28,198
29,144
30,208
31,-1
32,-1
33,26
34,-1
35,152
36,290
37,-1
38,84
39,90
40,-1
41,228
42,102
43,-1
44,-1
45,124
46,92
47,274
49,178
51,-1
53,184
55,-1
57,-1
59,308
61,114
62,78
63,24
64,-1
65,-1
66,-1
67,-1
68,-1
69,-1
70,-1
71,-1
72,84
74,0
76,30
78,6
80,98
82,12
84,18
86,44
88,-1
89,100
90,20
91,160
92,-1
93,112
94,-1
95,176
96,16
97,144
98,-1
99,8
100,-1
101,12
102,4
103,264
104,68
105,-1
106,30
107,-1
108,54
109,54
110,286
111,104
112,276
113,60
114,60
115,114
116,-1
117,-1
118,-1
119,238
120,-1
121,252
122,-1
123,-1
124,-1
125,-1
127,134
128,126
132,-1
142,12
149,28
179,18
240,252
242,30
244,40
246,68
249,290
251,188
254,54
256,-1
258,218
260,232
262,-1
264,-1
266,-1
272,158
274,172
276,204
277,22
278,168
280,22
281,92
286,58
288,118
290,72
291,46
292,46
294,134
296,124
298,0
300,252
302,140
304,68
342,8
348,86
366,80
368,30
370,-1
372,-1
374,108
376,30
378,186
380,36
382,198
385,0
387,216
389,4
391,158
393,232
395,-1
397,-1
401,-1
403,228
405,38
407,198
409,208
412,-1
414,8
416,12
419,190
425,238
427,-1
433,62
435,18
438,64
440,130
442,24
446,74
448,178
465,-1
469,168
471,-1
481,-1
483,-1
485,-1
487,-1
489,-1
491,-1
493,-1
495,158
499,-1
501,276
503,292
507,4
