,path_id,min_slice
0,0,8
1,1,90
2,2,-1
3,3,98
4,4,192
5,5,22
6,6,-1
7,7,-1
8,8,-1
9,9,-1
10,10,-1
11,11,176
12,12,198
13,13,0
14,14,-1
15,15,218
16,16,48
17,17,-1
18,18,-1
19,19,262
20,20,248
21,21,268
22,22,-1
23,23,296
24,24,206
25,25,286
26,26,-1
27,27,154
28,28,-1
29,29,274
30,30,-1
31,31,-1
32,32,-1
33,33,302
34,34,-1
35,35,48
36,36,-1
37,37,166
38,38,-1
39,39,284
40,40,-1
41,41,160
42,43,-1
43,44,8
44,45,0
45,46,192
46,47,84
47,48,200
48,49,118
49,50,12
50,51,158
51,52,0
52,53,170
53,54,28
54,55,164
55,56,34
56,57,-1
57,58,-1
58,59,4
59,60,70
60,61,232
61,62,290
62,63,198
63,64,0
64,65,142
65,66,172
66,67,218
67,68,46
68,69,-1
69,70,14
70,71,-1
71,72,246
72,73,26
73,74,6
74,75,92
75,76,180
76,77,10
77,78,84
78,79,192
79,80,102
80,81,-1
81,82,260
82,83,180
83,84,126
84,85,-1
85,86,24
86,87,180
87,88,222
88,89,164
89,90,58
90,91,132
91,92,176
92,93,140
93,94,234
94,95,16
95,96,-1
96,97,0
97,98,274
98,99,152
99,100,-1
100,101,-1
101,102,-1
102,103,-1
103,104,308
104,105,-1
105,106,-1
106,107,-1
107,108,-1
108,109,-1
109,110,-1
110,111,-1
111,112,-1
112,113,-1
113,114,-1
114,115,-1
115,116,-1
116,117,-1
117,118,-1
118,119,-1
119,120,-1
120,121,-1
121,122,-1
122,123,-1
123,124,-1
124,125,-1
125,126,-1
126,127,-1
127,128,-1
128,129,-1
129,130,20
130,131,36
131,132,0
132,133,24
133,134,4
134,135,8
135,136,10
136,137,16
137,140,6
138,141,210
139,142,0
140,143,192
141,144,0
142,145,38
143,148,20
144,149,44
145,150,0
146,152,10
147,154,58
148,155,-1
149,158,98
150,160,120
151,164,114
152,165,-1
153,166,0
154,167,62
155,168,48
156,169,104
157,170,34
158,171,54
159,173,144
160,174,96
161,175,96
162,176,64
163,177,78
164,178,24
165,179,100
166,180,8
167,181,148
168,182,80
169,183,120
170,185,120
171,186,138
172,187,156
173,189,-1
174,190,16
175,191,-1
176,193,132
177,195,126
178,199,-1
179,201,-1
180,203,108
181,205,-1
182,207,112
183,208,212
184,209,-1
185,213,188
186,219,-1
187,221,90
188,223,212
189,225,-1
190,227,316
191,233,-1
192,235,116
193,239,154
194,247,28
195,251,-1
196,253,-1
197,256,282
198,258,262
199,260,-1
200,261,-1
201,262,272
202,274,-1
203,275,-1
204,281,-1
205,282,-1
206,294,296
207,296,232
208,299,-1
209,310,104
210,311,36
211,312,0
212,313,66
213,314,84
214,315,50
215,316,14
216,317,126
217,318,24
218,319,4
219,320,32
220,321,78
221,322,44
222,324,244
223,330,216
224,332,70
225,334,62
226,338,0
227,340,22
228,354,242
229,363,-1
230,364,310
231,365,-1
232,368,-1
233,369,-1
234,370,-1
235,371,-1
236,372,-1
237,373,-1
238,374,-1
239,378,-1
240,381,-1
241,385,-1
242,387,-1
243,388,-1
244,389,222
245,391,150
246,392,-1
247,393,168
248,395,-1
249,397,162
250,398,66
251,399,-1
252,401,308
253,403,-1
254,405,44
255,407,170
256,409,274
257,411,256
