path_id,min_slice
18,0
34,4
36,8
38,12
44,16
47,20
79,0
85,0
106,0
121,4
100,8
101,0
113,0
151,12
165,0
166,4
194,0
197,4
207,4
209,4
211,8
214,4
226,8
230,4
255,12
263,16
267,8
302,12
434,8
447,16
4,0
17,24
26,30
29,36
32,42
33,48
55,0
81,8
94,16
162,22
262,8
348,14
405,18
409,20
437,12
451,6
19,54
23,62
43,20
59,70
61,22
62,78
64,86
66,30
77,22
93,30
103,26
115,28
117,36
128,24
141,38
145,30
153,36
155,32
156,44
161,12
178,42
188,38
198,50
215,42
234,48
241,54
266,50
273,16
296,44
312,60
320,50
324,56
371,38
401,50
7,16
25,94
35,104
40,114
51,38
97,56
154,66
173,76
179,26
212,42
232,56
253,32
325,48
326,48
366,54
391,62
92,68
107,86
122,76
169,62
170,66
185,84
186,74
210,12
260,92
287,82
292,70
318,100
338,60
350,68
383,76
385,108
467,108
2,62
21,124
28,136
39,148
50,160
68,76
84,56
99,94
114,78
134,106
138,118
150,130
157,142
118,90
119,90
140,24
176,100
177,34
182,110
190,100
191,120
193,44
196,110
206,8
236,34
246,130
261,68
294,54
314,112
323,24
376,116
380,88
419,118
445,96
473,112
1,94
8,172
124,126
146,154
3,118
5,134
6,150
11,186
15,202
49,120
65,126
67,218
76,138
91,168
96,112
98,150
109,140
110,162
129,174
131,186
133,128
137,152
168,184
189,196
205,68
218,18
219,198
222,50
235,80
316,208
349,210
354,140
368,148
441,222
227,92
307,160
341,90
431,170
0,166
9,234
14,252
27,270
30,288
37,-1
45,136
56,-1
57,180
73,-1
88,220
125,238
130,256
54,234
82,126
89,274
104,102
108,140
126,288
127,154
132,116
135,302
202,168
203,164
229,160
264,210
20,-1
22,-1
24,-1
53,-1
90,174
102,-1
105,-1
111,-1
116,182
304,202
313,110
319,198
331,140
337,210
364,214
71,248
78,182
139,264
187,194
200,280
201,-1
249,226
270,178
288,296
298,194
12,130
13,-1
63,222
72,244
167,-1
280,266
293,210
403,280
433,294
463,-1
499,308
10,152
16,-1
31,-1
42,-1
60,-1
70,-1
74,242
75,-1
87,224
112,-1
123,176
142,-1
143,-1
199,62
272,-1
306,210
308,-1
330,-1
332,-1
334,-1
393,280
69,260
147,-1
152,280
159,300
160,228
184,130
217,150
220,248
250,-1
258,-1
297,-1
300,-1
370,-1
374,-1
503,-1
425,-1
481,-1
48,-1
80,-1
86,-1
95,-1
158,-1
163,-1
172,194
174,-1
195,-1
225,-1
240,-1
256,-1
279,268
342,298
344,-1
427,-1
245,248
254,224
275,242
290,-1
305,266
397,-1
415,-1
501,-1
83,-1
120,-1
136,-1
144,-1
148,260
149,-1
164,-1
175,-1
180,-1
181,-1
208,290
221,-1
244,284
274,-1
284,-1
411,-1
455,-1
372,-1
233,-1
345,-1
449,-1
465,-1
483,-1
489,-1
238,-1
278,-1
358,-1
387,-1
413,-1
469,-1
475,-1
443,-1
493,-1
