path_id,min_slice
0,26
1,-1
2,0
8,182
10,-1
11,204
12,18
14,-1
15,-1
18,208
19,70
20,248
21,-1
22,34
23,0
24,32
26,-1
27,-1
30,-1
31,-1
32,30
33,236
34,272
35,22
36,52
38,102
39,-1
42,16
43,142
44,120
45,248
46,50
47,-1
48,74
50,112
51,60
54,-1
55,-1
56,38
57,178
58,90
59,80
60,86
62,-1
63,-1
66,66
67,-1
68,12
69,12
70,-1
71,50
72,102
74,22
75,4
78,-1
79,-1
80,82
81,188
82,0
83,-1
84,110
86,4
87,224
90,22
91,16
92,92
93,86
94,102
95,88
96,134
98,30
99,-1
102,28
103,272
104,166
105,260
106,-1
107,26
108,148
110,-1
111,-1
114,-1
115,-1
117,-1
118,-1
119,156
120,166
122,38
123,8
126,102
127,0
129,-1
130,-1
131,126
132,186
134,122
138,36
141,198
142,288
144,210
146,156
150,114
153,-1
154,4
156,218
158,208
162,0
165,94
166,114
167,-1
168,236
170,290
174,-1
177,166
178,126
180,250
182,-1
186,272
190,138
192,254
194,46
198,290
201,248
202,42
203,136
204,262
206,54
210,150
214,60
225,-1
226,70
238,8
239,220
249,260
250,200
258,126
262,150
264,176
266,276
268,220
272,76
274,-1
275,146
276,62
278,284
284,138
286,-1
288,44
290,302
292,-1
296,-1
298,-1
300,80
302,310
304,132
308,44
310,80
311,30
312,278
314,-1
316,62
320,164
322,214
324,94
328,-1
332,52
334,20
336,122
340,-1
346,304
348,194
358,176
360,136
364,8
370,188
372,150
376,304
382,228
384,12
385,292
394,18
395,176
401,112
402,24
403,-1
409,-1
410,298
411,190
416,12
418,-1
419,278
425,-1
426,30
433,96
445,236
448,156
457,4
461,104
466,-1
469,112
470,16
474,20
477,164
479,36
482,42
483,-1
485,8
490,166
491,-1
493,-1
495,-1
498,4
499,-1
501,-1
506,66
509,72
511,-1
514,278
522,112
532,48
540,-1
545,-1
550,8
557,-1
560,236
572,54
574,134
582,250
584,272
592,176
596,0
602,196
604,296
612,294
622,264
640,12
644,216
648,84
650,24
656,60
660,10
666,124
672,58
676,0
680,186
684,30
688,148
696,16
700,-1
708,176
710,70
716,70
728,208
732,120
740,0
764,38
782,6
785,-1
789,-1
801,42
805,-1
809,-1
813,58
829,-1
848,52
856,82
860,88
896,172
900,36
904,70
908,212
920,4
932,120
936,232
937,12
940,0
944,256
948,32
956,12
960,196
964,44
976,56
980,18
984,106
988,4
992,0
996,10
1000,30
1002,54
1004,58
1008,174
1012,72
1014,112
1016,120
1020,42
1026,4
1028,156
1030,8
