path_id,min_slice
274,0
272,16
8,0
0,4
2,20
4,34
6,52
292,30
290,42
294,56
288,80
286,96
72,0
74,14
76,20
78,28
80,34
82,50
84,56
86,62
240,0
242,22
244,32
246,42
88,0
90,22
92,28
94,52
412,0
414,20
416,24
10,72
12,82
14,86
249,110
251,134
276,148
280,172
427,0
348,180
342,196
96,74
98,78
100,148
64,104
62,126
66,170
378,30
382,42
372,60
366,80
370,88
380,110
374,116
368,124
438,74
440,84
442,100
446,106
448,116
102,192
149,0
387,0
391,12
389,130
124,8
128,28
132,42
419,110
1,136
3,148
5,164
7,180
9,186
125,196
127,214
109,224
111,230
113,240
115,248
117,258
119,278
68,292
70,-1
142,138
300,140
298,164
302,206
296,292
304,168
291,308
17,-1
19,306
21,-1
23,142
25,314
27,-1
260,180
258,224
262,238
256,256
266,-1
264,-1
376,-1
254,130
401,224
403,244
393,194
397,210
395,232
495,278
503,-1
105,180
107,260
108,274
501,-1
110,280
112,-1
114,-1
499,-1
116,-1
118,-1
507,288
44,252
46,66
385,58
89,74
91,86
93,102
95,142
97,116
99,132
101,136
29,-1
31,-1
33,-1
35,-1
37,-1
39,-1
103,206
433,-1
41,-1
43,-1
11,292
13,304
15,316
179,-1
278,-1
277,-1
281,-1
405,164
16,278
18,-1
20,-1
22,282
24,-1
26,-1
28,-1
30,-1
32,-1
34,-1
36,-1
38,-1
45,-1
47,-1
63,-1
65,-1
67,-1
120,-1
122,-1
104,-1
106,-1
121,-1
123,-1
425,216
40,-1
42,-1
465,-1
469,140
435,316
69,-1
71,-1
407,-1
409,-1
471,-1
49,124
51,-1
53,-1
55,-1
57,-1
59,-1
61,-1
487,-1
481,-1
485,-1
489,-1
483,-1
493,-1
491,202
