path_id,min_slice
0,162
1,60
2,48
3,74
4,8
5,130
6,146
7,28
8,172
9,234
10,92
11,186
12,158
13,252
14,274
15,202
16,292
17,24
18,0
19,54
20,-1
21,124
22,-1
23,62
24,-1
25,94
26,30
27,-1
28,136
29,36
30,-1
31,-1
32,42
33,48
34,4
35,104
36,8
37,-1
38,12
39,148
40,114
41,-1
42,-1
43,12
44,16
45,112
46,-1
47,20
48,286
49,76
50,160
51,26
52,14
53,-1
54,178
55,0
56,-1
57,130
58,136
59,70
60,-1
61,10
62,78
63,148
64,86
65,118
66,18
67,218
68,56
70,-1
71,222
72,170
73,-1
75,-1
76,130
77,24
79,0
80,-1
81,12
83,278
84,220
85,8
86,-1
87,-1
88,-1
89,190
90,-1
91,262
92,54
93,32
94,28
95,-1
96,-1
97,64
98,142
99,130
100,0
101,98
102,-1
103,18
104,130
105,-1
106,0
107,40
109,-1
110,-1
111,-1
112,-1
113,12
114,4
115,48
116,30
117,16
119,264
120,-1
121,12
122,62
123,264
124,16
125,-1
126,204
128,106
129,-1
130,-1
131,154
132,144
133,116
134,142
135,218
137,-1
138,154
139,238
140,50
141,42
142,-1
143,302
145,112
146,232
147,-1
148,282
149,264
150,166
151,4
153,118
154,74
155,24
156,56
157,178
158,-1
160,-1
161,16
162,34
163,-1
164,288
165,4
166,4
167,-1
168,94
170,176
171,196
172,158
173,84
174,-1
175,-1
176,136
177,22
178,56
180,-1
182,274
183,-1
184,180
185,70
186,54
187,-1
188,42
189,106
191,284
192,184
193,66
194,0
195,-1
197,12
198,18
199,74
200,254
201,246
203,-1
204,-1
205,92
206,8
207,0
208,-1
209,8
210,24
211,8
215,124
216,-1
217,-1
218,18
219,166
220,-1
221,-1
222,30
226,44
227,82
228,156
229,232
230,4
234,32
235,118
236,32
241,130
242,70
244,208
245,128
246,146
251,166
254,228
255,16
256,-1
259,-1
260,78
261,74
262,0
263,20
264,208
266,22
268,-1
270,294
272,-1
274,146
275,246
276,-1
279,-1
280,264
284,166
285,24
287,62
288,270
293,-1
294,42
296,30
297,-1
298,-1
300,-1
302,4
305,202
306,-1
307,92
308,-1
310,28
312,38
313,92
314,102
316,118
317,78
318,86
319,224
320,48
322,86
323,44
324,36
326,36
330,-1
331,104
332,-1
334,-1
335,48
337,236
338,208
340,98
341,82
342,-1
344,-1
345,-1
348,48
349,254
350,216
356,306
358,-1
360,210
366,42
367,-1
368,-1
370,-1
371,46
373,0
376,208
378,-1
380,248
381,8
382,228
383,82
385,192
389,-1
391,112
393,-1
394,294
395,246
401,102
403,278
405,52
406,-1
407,32
409,8
411,-1
412,-1
415,-1
418,54
427,-1
429,-1
431,102
433,-1
434,8
435,60
439,-1
441,266
443,180
445,256
447,42
451,6
453,94
455,-1
457,92
459,62
461,-1
463,292
464,4
465,-1
469,-1
471,-1
473,68
475,-1
481,-1
483,-1
485,-1
487,202
489,-1
491,-1
493,-1
499,192
501,-1
503,306
